,type,team_id,current_name
0,unst,47,Снарк
1,stab,487,Огуз
2,creat,6513,Solyanka National team
3,tech,6908,Команда имени Великого Шушпанчика
4,unst,37782,Фламинго
5,creat,44107,Триумфальная лапка
6,creat,44533,Alterego
7,creat,46022,Пятница
8,creat,47251,Орден Феникса
9,tech,47297,МГТУ - Микст
10,tech,48871,Красные рассветы
11,creat,50747,Это вам не это
12,stab,51009,Forta
13,creat,51117,Консенсус
14,creat,51484,Палка-отвечалка
15,tech,51508,Кузнецы счастья
16,tech,51600,Лидсингер дома и в гостях
17,tech,51734,Отжал сандали
18,tech,52414,Not Slytherin!
19,tech,52999,Сборная солянка
20,creat,53194,Эмуна
21,unst,53456,Социон
22,creat,53707,Мы не знаем
23,tech,53904,White Eaglets
24,tech,54238,Божественная длань
25,tech,54861,Сборная Ставропольского края
26,tech,54889,Аннигиляция
27,stab,54932,Понедельник
28,tech,55270,МГТУ - Легионеры
29,tech,55335,Moscowрад
30,weak,56359,Любители чайка
31,tech,56486,Сборная WE
32,tech,56747,Скоро
33,stab,56867,18+
34,weak,57141,Ex Libris
35,creat,57149,Американский мальчик Дарвин
36,tech,57219,"Команда, занявшая первое место"
37,weak,57370,Энигма
38,tech,57505,Мнение Марины
39,tech,57531,Слоники Ганнибала
40,unst,58562,Незнайки на Луне
41,creat,58726,Деньги на ветер
42,unst,58795,Да пребудет с тобой Сцилла!
43,unst,58832,Пегги и дудочник
44,creat,59004,Неформальная кибитка
45,unst,59082,Терпение и труд всё
46,creat,59399,Сага
47,unst,59496,Штамм в паспорте
48,tech,59684,Эль Параисо
49,stab,60043,Марксоньская ложа
50,creat,60745,Сухофрукты
51,tech,60856,20 секунд до Маркса
52,creat,60859,Свободная Ингрия
53,stab,60883,Дамы без собачки
54,stab,60884,Антициклон
55,creat,60886,Каламбур
56,tech,60912,Nostalgie
