,type,team_id,current_name
0,tech,13,Дельта фи
1,tech,39,Пилигрим
2,creat,63,В-Ч-Ж
3,tech,66,Ультиматум
4,creat,141,Глюк
5,stab,157,Дети Патанджали
6,tech,188,Команда Губанова
7,tech,205,БН
8,tech,209,Команда Коваленко
9,tech,218,Синий лев
10,unst,222,Химера
11,tech,227,Каррамба
12,tech,239,Брейнозавры
13,unst,245,Айастан
14,tech,263,Вспомнить всё
15,tech,270,Синоп
16,tech,312,Социал-демократы
17,tech,316,Минус один
18,tech,338,Энергия
19,tech,353,Второе дыхание
20,weak,372,Мокрое дело
21,stab,405,Зелёный трамвай
22,tech,416,Потанинцы
23,tech,420,Удача
24,tech,435,МАСКА
25,tech,477,Архимед
26,creat,493,Beit Grand - Аборигены
27,tech,559,Интер
28,stab,575,Летающий цирк
29,tech,590,Святой листок
30,tech,673,МГТУ
31,tech,718,Middle
32,tech,725,Поморы
33,stab,761,ЭПТ
34,tech,766,Северная корона
35,tech,767,Томатный сок
36,tech,791,Дилемма
37,weak,815,Брюссельские
38,tech,856,Каспиана
39,tech,928,ОМ
40,tech,948,Мудрый Гудвин
41,tech,1021,Интермедия
42,tech,1108,Команда
43,stab,1132,Время
44,tech,1223,Ва-банк
45,tech,1375,New-реанимация
46,tech,1470,От Винта - Zodiak
47,stab,1522,Ностальгия по свободе
48,tech,1540,Вологда
49,tech,1541,Пионеры ЭКЗ
50,stab,1903,ААА
51,tech,1935,Зелёный свет
52,tech,1955,Феникс
53,unst,2040,Три Икса
54,tech,2051,Напряжены у всех на глазах
55,tech,2055,ForУМ
56,tech,2059,Dixi
57,creat,2065,Сирин
58,stab,2076,РИФ
59,tech,2096,Автопилот
60,tech,2108,Руна
61,creat,2115,Пси-фактор
62,stab,2239,Астра
63,unst,2298,Макароны под плинтусом
64,tech,2308,Бункер
65,tech,2402,От Винта - Фаренгейт 9/12
66,tech,2416,Ромашка
67,tech,2421,МММ
68,stab,2462,Мы
69,tech,2469,Puzzle
70,tech,2539,Банановая кожура
71,tech,2611,МГ-9
72,tech,2757,Город утраТ
73,tech,2765,Оазис
74,tech,2826,6 из 45
75,tech,2842,Корпорация монстров
76,tech,2855,Оберон
77,tech,2859,La Terna
78,tech,2865,Немчиновка
79,creat,2909,Мистерия
80,unst,3149,Приматы
81,tech,3150,Гелиос
82,tech,3156,Команда Антона Мигая
83,tech,3173,Пуззли
84,tech,3198,Потом придумаем
85,tech,3205,Боярская дума
86,tech,3213,Дикие бозоны Хиггса
87,tech,3219,MIX
88,tech,3465,Лавка дона Мазоха
89,tech,3500,Не подарок
90,unst,3586,Noname
91,tech,3730,Фаг лямбда
92,tech,3875,Клуб жирных
93,stab,3951,Eclipse
94,tech,3993,Международец
95,unst,3994,Чердак
96,tech,4003,СО14
97,stab,4011,Гладиолус
98,tech,4032,X-promt
99,tech,4050,Лузеро
100,tech,4107,Антарес
101,tech,4109,Первая сборная
102,tech,4130,Как-то так
103,tech,4146,Пи квадрат
104,tech,4156,7Hz
105,tech,4228,Выпь
106,tech,4237,Градус
107,stab,4246,Слово и дело
108,tech,4252,Ять
109,tech,4256,Zемляне
110,stab,4268,Оптимисты
111,creat,4309,Семёрочка
112,tech,4313,Black Label
113,creat,4477,Пользование лифтом запрещено
114,tech,4621,Ливония
115,unst,4622,Спонсора.net
116,stab,4659,Генераторы идей
117,unst,4660,Эврика
118,tech,4682,Летучие гаванцы
119,unst,4705,9 Вал
120,stab,4718,Inside
121,tech,4728,Браво руля!
122,creat,4795,Большая Берта
123,tech,4822,Беспредел
124,unst,4851,Отнюдь
125,tech,4892,Примус
126,tech,4952,Бес капитанов
127,tech,5086,Стрела
128,creat,5141,НУИХ
129,weak,5205,Мафия
130,unst,5209,Эллада
131,tech,5366,23 красное
132,tech,5379,Джеронимо!
133,unst,5384,Альтернатива
134,unst,5397,Ворона и Медведы
135,tech,5416,Aspers
136,tech,5427,Оттуда
137,tech,5444,Эйфью
138,tech,5521,Н.И.Ш.А.
139,weak,5537,ТТМ
140,weak,5572,Братья по разуму
141,tech,5591,КЕБиК
142,tech,5612,Вредные ископаемые
143,tech,5613,Синяя ветка
144,weak,5667,Не придумали
145,tech,5668,Радиан+
146,tech,5681,Имени трамвайного билетика
147,tech,5723,Мантисса
148,tech,5908,Альдебараны
149,stab,5985,Кот и компания
150,tech,6055,ДНК
151,tech,6074,Brainstorm
152,stab,6075,Слон в удаве
153,unst,6178,Карт бланш
154,tech,6193,Енотики-7
155,tech,6260,Dream Team
156,tech,6364,Акулы пера
157,tech,6387,Клевер
158,tech,6426,Гвоздь
159,tech,6432,Зима далеко!
160,tech,6451,Шесть без козыря
161,unst,6506,Агдам
162,stab,6521,Эверест
163,tech,6562,Авалон
164,tech,6647,Одиссея
165,tech,6651,Жрецы Хамона
166,creat,6730,Клан КП
167,tech,6767,Барокамера-люкс
168,tech,6790,Тёмный лес
169,unst,6855,Несомненный скрамасакс
170,tech,6856,Зубы Суареса
171,stab,6908,Команда имени Великого Шушпанчика
172,tech,6964,ЗаПущинная наука
173,tech,6987,Ктулху
174,tech,7039,Aurora Borealis
175,tech,7233,СМИ
176,tech,7428,Знать!
177,tech,7567,ЁПРСТейка
178,tech,7579,МПЗТ
179,creat,7591,Берлин Мумбай
180,tech,7864,Одушевлённые аэросани
181,tech,7894,Мыс Li
182,tech,7896,По фигу
183,tech,7904,Балаган леммингов
184,creat,7931,Лимонад
185,stab,7939,Дежавю
186,tech,7987,Арсенал
187,tech,8015,Атараксия
188,tech,8034,Махнёмся кристаллами
189,tech,8288,Друзья Парамонова
190,tech,8424,Виталия
191,unst,8446,Фардыбаки
192,unst,8647,Разрез-1
193,unst,8654,Ъжслое потрачено
194,tech,8702,Красень
195,tech,8723,Дети Эйлера
196,tech,8809,Испанская инквизиция
197,tech,8871,Клуб одиноких сердец полковника Сандерса
198,tech,8900,Хурма
199,tech,26656,"Ни стыда, ни совести"
200,tech,26660,Лыжню!
201,unst,26705,Вагон героев
202,stab,26712,Пятёрочка
203,weak,26739,Апофис
204,unst,26789,Флагман
205,tech,26834,42
206,tech,26936,Непотерянное поколение
207,unst,26986,ДВД
208,stab,27021,Клюква
209,tech,27066,Гладиолус
210,tech,27089,Фордевинд
211,tech,27119,Легионеры Боливарии
212,stab,27129,Кузнец своей оградки
213,tech,27161,Хохлома
214,tech,27171,Белый шум
215,tech,27177,Призраки Коши
216,tech,27190,Эксгумация
217,unst,27193,Дубль два
218,tech,27194,LASты
219,tech,27219,Детский сад
220,weak,27380,Untitled
221,unst,27392,Сборная Бразилии
222,tech,27471,ППП
223,tech,27477,Дизель
224,tech,27481,Фактор
225,creat,27522,Жареные гвозди
226,tech,27610,Абырвалг
227,tech,27684,Brain Art
228,stab,27815,Сделанные в СССР
229,unst,28047,Кракатук
230,stab,28060,Пофэншуй
231,unst,28103,Бодрячком
232,weak,28207,Пандора
233,tech,28209,Полбанки
234,tech,28369,Наобум
235,tech,28391,Нанотролли
236,tech,28458,Nabucodonosor
237,tech,28471,Иероглиф
238,stab,28474,Сфинкс
239,unst,28548,Дануна
240,unst,28587,Пахтакор
241,tech,28599,Такие дела
242,creat,28748,Команда
243,tech,29548,БорисКо
244,tech,29790,Черкасское FIDO
245,tech,35889,Шумеры
246,tech,37572,Милдранат кагор
247,creat,37609,Безумные Альфа-волки
248,tech,37639,Тупо вата
249,weak,37658,Шестая палата
250,tech,37671,Wasabi
251,unst,37728,Лангольеры
252,tech,37751,Веербро
253,tech,37760,Слон потрогает тебя
254,unst,37770,ТВИТЛЮ
255,weak,37781,Феникс
256,tech,37782,Фламинго
257,creat,37797,Эрудит
258,stab,37995,Девочка с персиками
259,tech,38011,Имитируем сарказм
260,tech,38038,Похоть и уныние
261,tech,38079,Револьвер
262,tech,38145,Каспий
263,tech,38164,МГТУ - Фабрика мыслей
264,tech,38199,ИерЕхон
265,tech,38322,ХЗИВ
266,stab,38362,Команда 16 февраля
267,unst,38429,Поглотитель мамаш-21. Епитрахиль
268,unst,38646,Гугол скифов
269,tech,38682,Ведуны
270,unst,38722,Хайвмайнд
271,tech,38723,XXX
272,tech,38816,Whiplash
273,weak,38960,Наномозги
274,stab,38988,Vendetta
275,tech,39018,Вова и медведь
276,stab,39110,Ветер удачи
277,creat,39152,На своей волне
278,creat,39228,Северное сияние
279,tech,39258,Британские учёные
280,tech,39293,Весёлые грибы
281,weak,39408,Аурум
282,tech,39470,Тётеньки
283,creat,39476,Чайники
284,stab,39477,Чёрный квадрат
285,tech,39786,Утро
286,tech,39893,Billie Bob Top
287,creat,39997,Эталон этанола
288,unst,40024,Левиафан
289,tech,40026,ЛУК
290,tech,40034,Палеография
291,stab,40173,Самая умная команда интеллектуалов
292,tech,40190,Клинический случай
293,stab,40195,White and nerdy U23
294,tech,40221,Конь-буквоед
295,creat,40245,Бурда
296,tech,40247,Эти две и йети
297,tech,40301,Формула энергии
298,tech,40348,Горячие головы
299,tech,40456,Volgograd United
300,tech,40904,Кьяроскуро
301,stab,40931,Здоровенный Я
302,stab,40952,Мальчики мадам Ивановой
303,tech,41017,Снукер
304,tech,41047,Комочки в кефире
305,creat,41259,Ничто! Нигде! Никогда!
306,tech,41262,Улитка на Сене
307,tech,41339,Разбойники из Кардамона
308,stab,41350,Карманник с корочкой
309,stab,41366,Гидрою контры убит Чаушеску
310,tech,41444,Лунка Мунка
311,tech,41492,Бедлам
312,stab,41578,Флуд
313,tech,41748,Новая кварта
314,tech,41750,Случайное явление
315,tech,41878,Тревожные мысли
316,tech,41898,Смиты
317,tech,42045,Папирус
318,tech,42098,Хрящик Пандоры
319,tech,42100,Резко континентальные
320,tech,42158,Дескать
