,type,team_id,current_name
0,tech,205,БН
1,tech,856,Каспиана
2,creat,4109,No hope
3,creat,4728,Браво руля!
4,tech,6451,Шесть без козыря
5,tech,26986,ДВД
6,creat,38038,Похоть и уныние
7,tech,39893,Billie Bob Top
8,creat,41818,Сборная СССР
9,tech,42538,ВЗ7
10,tech,42645,НТЦ
11,tech,44107,Триумфальная лапка
12,tech,44533,Alterego
13,unst,44726,Фишкат
14,stab,44830,Клуб арахнологов
15,tech,45541,Станция Курская
16,creat,47306,Quizofrenics
17,unst,48361,Мы подумаем
18,unst,48535,Ba-dum-tss
19,tech,48985,Роза ветров
20,unst,49146,28 тысяч белок
21,unst,49814,Леонардо
22,tech,49998,Бермуды
23,weak,50747,Это вам не это
24,tech,51059,Икота у кота
25,unst,51249,Два пальца в нёбо
26,tech,51787,Аксиома
27,stab,51788,Версия
28,tech,51995,Кто там
29,unst,51996,Немного математиков
30,stab,52494,Музей интересной науки
31,creat,53214,Пятый элемент
32,tech,53582,Ассорти
33,weak,53707,Мы не знаем
34,tech,54861,Сборная Ставропольского края
35,tech,54889,Аннигиляция
36,tech,54965,НИИЧАВО
37,tech,55270,МГТУ - Легионеры
38,creat,55674,Один в поле не Гретцки
39,stab,55924,Мятый всадник Апокалипсиса
40,tech,56015,Да кому нужно это название
41,creat,56125,Ареола
42,stab,56258,Синдром неопределённости
43,tech,56691,Криспер
44,unst,56747,Скоро
45,creat,57074,3 градуса по Галифрею
46,tech,58562,Незнайки на Луне
47,creat,58733,Кочан или некочан
48,tech,59082,Терпение и труд всё
49,stab,59644,Вон те под телеком
50,creat,59860,Чертоги разума
51,creat,60833,Саша против
52,tech,60975,Deus ex
53,stab,61222,Огурчик Рик
54,tech,61225,SHBQ
55,tech,62070,TF-15
56,tech,62257,Bobo Block
57,creat,62311,All-химики
58,creat,62599,РОР: Тагнарёк
59,creat,62600,Тигровые подштанники
60,stab,62601,Интеллигенция
61,weak,62615,SmaRt 6
62,stab,62616,In vino veritas
63,unst,63216,Хельговы сыновья
64,weak,63291,Эфирные кролики
65,weak,63292,Бро не бро
66,unst,63325,17 94
67,stab,63327,Brain light
68,weak,63379,GorzKa DARK
