,type,team_id,current_name
0,stab,157,Дети Патанджали
1,creat,336,Чудо в перьях
2,creat,590,Святой листок
3,tech,1392,28-я проблема Гильберта
4,creat,2055,ForУМ
5,creat,3198,Потом придумаем
6,stab,3988,Шёпот разума
7,tech,4952,Бес капитанов
8,tech,5427,Оттуда
9,tech,5723,Мантисса
10,unst,6856,Зубы Суареса
11,creat,7931,Лимонад
12,unst,27254,Не сегодня
13,stab,27269,Анабасис-вектор
14,unst,27522,Жареные гвозди
15,tech,28571,Satori
16,unst,37639,Тупо вата
17,tech,38429,Поглотитель мамаш-10. Пробуждение Старовойта
18,tech,42158,Дескать
19,tech,42419,Охота на сов
20,creat,42534,Поребрик
21,tech,45470,МГТУ - Мотыга
22,tech,46734,Светлая лошадка
23,stab,46903,Внучата Ильича
24,tech,47297,МГТУ - Микст
25,tech,48052,МГТУ etc.
26,weak,48728,11+
27,stab,48730,D4-A2
28,tech,48942,Пушные спесцы
29,tech,50823,Зайки мои
30,tech,51228,Ва-банк
31,tech,51654,РЛМ
32,stab,52041,"Блин, не туда"
33,tech,52143,Дальше уже
34,tech,53185,Сербский мультфильм
35,stab,53200,Выборгские антресоли
36,weak,53203,Вместе весело
37,creat,53363,Слон учёный
38,unst,53417,Фернанотехнологии
39,unst,53896,Квадратный чёрный стол
40,weak,54566,Собрание сочинений
41,unst,54613,Зненацька
42,unst,54851,"Дядя Фёдор, Гор и Тот"
43,tech,54884,Лама
44,tech,54889,Аннигиляция
45,tech,55015,Lorem Ipsum
46,tech,55063,Гоголь-моголь
47,stab,55270,МГТУ - Легионеры
48,tech,55282,Команда памяти сгоревшего сентября
49,creat,55336,Zzyzx Rd.
50,weak,55905,Snap Dragon
51,stab,55989,Смузи
52,tech,56013,Совята
53,stab,56312,Бушуа
54,stab,56373,Кубалибра
55,unst,57019,Разбудили Герцена
56,tech,57404,Невыносимая лёгкость безглютеновой евангелизации
57,tech,57758,Сливки-ленивки
58,tech,57896,Вечёрка
59,tech,58172,Perche Mangio
60,tech,58461,Фонд борьбы с Конфуцием
61,stab,58641,Свистать всех наверх!
62,stab,58832,Пегги и дудочник
63,stab,59295,Прекратите за мной повторять
64,tech,59338,Игра на инженервах
65,unst,59419,Кудрявчик и Вахривка
66,tech,59641,Восточное экспрессо
67,stab,59683,Форс-мажоры
68,stab,59927,Команда имени С.В. Куньщикова
69,tech,60040,Клык муравьеда
70,weak,60334,Диванные аналитики
71,tech,60574,Пернатонога Кукумявка
72,creat,61022,Команда Драмарецкой
73,weak,61259,Батя в здании
74,weak,61261,Семён Семёныч!
