,type,team_id,current_name
0,stab,6855,Несомненный скрамасакс
1,stab,46369,Моя любимая команда
2,creat,54170,Половина друзей Оушена
3,tech,54176,Борцы с медведями
4,creat,54218,Дашаботан
5,stab,54223,Минута молчания
6,creat,55656,Чёрный ящик
7,creat,56754,Амигополия
8,tech,57674,Команда
9,tech,58081,"Трое в лодке, не считая ещё трёх"
10,weak,58263,IG
11,creat,58264,Запасное колесо
12,tech,58285,Семейство Pro
13,weak,58295,UNiCoRn
14,tech,60127,Саксен флаксен
15,creat,60142,Мимо проходили 3
16,unst,60151,Совоокие
17,weak,60163,Аутисты-неорганики
18,stab,60175,Нерешительные котики
19,creat,60194,Лотрек и Винсент попивали абсент
20,creat,61155,Теория невероятности
21,weak,62137,Байджерах
22,creat,62476,Дайте наводочку
23,weak,63673,Stone eightland
24,unst,63875,UnDeadushka
25,unst,63876,Я у мамы дипломат
26,weak,63877,Тортуга
27,tech,63878,Тащеры2000
28,tech,63879,Ионный насос
29,creat,63880,Операция Пингвин
30,weak,63881,Отбитые почки
31,creat,63882,Бродяги
32,tech,63883,Дети маминой подруги
33,tech,63939,Однокнопочные
34,unst,63940,Киса внутри
35,unst,63941,Всадники Апоскакалипсиса
36,creat,63949,Бруклинский мост
37,creat,63950,А Кони - в Петрограде!
38,weak,63951,The Senators
