,type,team_id,current_name
0,creat,197,Шалтай-Болтай
1,creat,227,Каррамба
2,unst,317,Авось
3,tech,2376,Мы
4,tech,4795,Большая Берта
5,creat,5379,Джеронимо!
6,creat,27161,Хохлома
7,unst,40247,Эти две и йети
8,tech,47425,Полёт нормальный
9,tech,49419,РСМ
10,creat,51320,Нечёткая логика
11,tech,51474,Ничоси
12,tech,51680,Синдикат злых оборотней
13,stab,53216,Чукотский дровосек
14,stab,53906,Фаза
15,tech,54414,Люмос
16,tech,55270,МГТУ - Легионеры
17,stab,56768,Хорошая
18,stab,56775,Орвышегор
19,stab,57034,Пятьдесят оттенков неотбора
20,tech,57056,Грозы
21,tech,58354,Монти Пайтон
22,stab,58738,Просто поесть
23,tech,59320,Сандали Даля
24,creat,62076,Шесть извилин
25,weak,62133,Смена
26,tech,62184,АМЕ
27,weak,62185,Лицей
28,weak,62186,Эквивалент
29,stab,62187,Рататуй
30,stab,62191,Оффшор
31,tech,62389,Станция товарная
