,type,team_id,current_name
0,creat,4109,"Патрик, что ты там делаешь? Копаю"
1,tech,4477,Пользование лифтом запрещено
2,creat,37760,Слон потрогает тебя
3,creat,41513,Без дна
4,stab,41578,Флуд
5,tech,42699,Фаза обратного развития
6,unst,44830,Клуб арахнологов
7,stab,45596,Балтийский пролив
8,creat,46550,Ханаанский бальзам
9,tech,46916,Игугундер
10,tech,48455,Talk-n-text
11,creat,48502,Сучья
12,tech,49515,Бремя ответа
13,unst,50516,Маникюр для Нагльфара
14,unst,51433,Лосось сомнения
15,creat,51554,Утро в запретном лесу
16,tech,51560,Здесь был этот русский
17,tech,51597,Проба грунта
18,tech,51666,"Et tu, Boruto?"
19,tech,51722,Эстонский экспресс
20,tech,51952,Qwerty
21,tech,52412,А Никита поиграть выйдет?
22,tech,53946,Пламя Гришнака
23,tech,55282,Команда памяти сгоревшего сентября
24,stab,55517,Das Gemeine
25,tech,55533,Спецназ SAS
26,creat,55546,Устрой квартирник у реки
27,unst,55606,Искусство ухода
28,tech,55607,Зрадлива перемога
29,unst,55655,Во вторник сможем
30,weak,55942,Поющие в крыжовнике
31,weak,55943,Новое начало
32,stab,56211,Дефект бабочки
33,stab,56564,Кто убил Цезаря?
34,stab,56877,Мне ко второй
35,stab,57337,Карфур семи дорог
36,tech,57900,Kunteynir
37,stab,59319,Литровый двигатель
38,tech,59711,Гномы-конокрады
39,stab,59767,Посох Аароняна
40,tech,59814,Все хотят
41,stab,59817,Иван Андреевич шутит
42,tech,59819,Скажите сыр
43,stab,59846,Мы здесь не за этим
44,stab,59959,Запись дубля
45,tech,60458,Антихайп
46,stab,60459,Панч Ярославны
47,stab,60460,Заблудившийся трамвай
48,tech,60461,Туз в рукаве
49,weak,60463,Энтузиасты
50,stab,60464,Команда!
51,stab,60467,Заводной мокасин
52,weak,60468,Dream Team!
