,type,team_id,current_name
0,creat,336,Чудо в перьях
1,tech,728,КН
2,creat,856,Каспиана
3,tech,2040,Три Икса
4,tech,2047,Меньше знаешь - крепче спишь
5,tech,2076,РИФ
6,tech,3154,Основной инстинкт
7,tech,4003,СО14
8,tech,4011,Гладиолус
9,creat,4130,Как-то так
10,tech,4223,Ё++
11,stab,4313,Black Label
12,tech,4885,Троянский конь
13,creat,4952,Бес капитанов
14,stab,4989,Штандарт
15,creat,5205,Мафия
16,stab,5366,23 красное
17,stab,5517,Non-Sense
18,tech,5537,ТТМ
19,tech,5613,Синяя ветка
20,tech,5681,Имени трамвайного билетика
21,tech,6387,Клевер
22,creat,6432,Зима далеко!
23,tech,6513,Terra Incognita
24,tech,6784,ДК им. Заратустры
25,tech,6790,Тёмный лес
26,tech,7579,МПЗТ
27,stab,8015,Атараксия
28,creat,8288,Друзья Парамонова
29,stab,8355,Сигма Омега Дельта
30,tech,8424,Две головы
31,tech,8446,Фардыбаки
32,unst,8725,МиМ
33,creat,8809,Испанская инквизиция
34,tech,26712,Провальный 20!7
35,unst,27193,Дубль два
36,stab,27194,LASты
37,stab,27229,Злой Волк
38,stab,27766,Дурь
39,stab,37760,Слон потрогает тебя
40,tech,38362,Команда 12 декабря
41,unst,38429,Поглотитель мамаш-13. Капитан Приап
42,tech,38682,Ведуны
43,stab,38693,Кошечки-царапки
44,tech,38723,XXX
45,stab,38791,Anfield
46,stab,39018,Вова и медведь
47,tech,39152,Лучше уж джуза
48,weak,40057,Nevada
49,tech,40150,Ума не надо
50,weak,40330,Обнимающие градусник
51,tech,41444,Полёт акваланга
52,tech,41578,Флуд
53,tech,41816,Windows 95
54,creat,42225,Сильнее всех в EBU
55,tech,42534,Поребрик
56,tech,42773,Вне подозрений
57,unst,42810,Неудержимые
58,tech,43261,Господин Б
59,tech,43417,Внебрачный брат
60,tech,43515,Анахорет
61,tech,43535,Разбойный эскадрон
62,unst,44602,На характере
63,stab,45438,Верный вомбат
64,stab,45455,Poker
65,unst,45470,МГТУ - Мотыга
66,unst,45473,Neotoma
67,tech,45495,Винный Средний
68,creat,45558,Могикане
69,tech,45570,Жидкость для розжига
70,stab,45611,Сову в студию
71,creat,45690,Бледность Ленина
72,weak,45774,Синергия
73,creat,45778,Ведро и борода Штарёва
74,tech,45779,"Дед, Мазох и Лена"
75,stab,45803,Дикий запад
76,tech,45807,Тайна перевала котика с боку на бок
77,unst,46014,Валькирия
78,creat,46052,USB
79,stab,46099,Команда Дмитрия Слоуща
80,tech,46188,Пионеры
81,tech,46274,Хемингуэй жив
82,creat,46292,Sherlocks
83,tech,46319,Квазар
84,tech,46503,Спрячьте своих сыновей
85,creat,46512,Два слова на одну букву
86,tech,46578,Мохен-Тохен
87,tech,46770,"Ел блокнот, жевал букварь"
88,creat,46951,Демоны Максвелла
89,stab,47190,Sincera
90,creat,47243,Funtrim
91,tech,47248,Ньюфаундленд
92,tech,47273,Black Jack
93,stab,47399,Домино
94,tech,48041,Эсквайры
95,unst,48092,Всадники Тамблвида
96,creat,48117,Who run the world
97,tech,48303,Человек-снежинка
98,weak,48364,Кот Эпидот
99,tech,48420,Монумент идей чучхе
100,tech,48428,И тебя тоже
101,unst,48455,Ляонин Флаин Леопардс
102,unst,48518,Сова
103,tech,48529,Наш выбор
104,creat,48546,Сплинтерстеллар
105,stab,48617,Сейлор Мунк
106,stab,48622,Магистр Йода
107,weak,48625,Плотина Канделаки
108,stab,48636,Бредоносец Котейкин
109,tech,48639,ОгоГоголь
110,tech,48762,Но это не точно
111,tech,48769,Клющина
112,tech,48871,Красные рассветы
113,unst,48942,Пушные спесцы
114,tech,48985,Роза ветров
115,tech,48997,Уэллс Фарго
116,weak,49020,Астрологические ёжики
117,stab,49146,Шапекокоёнсе
118,weak,49222,Круциатус
119,tech,49284,13 сектор
120,tech,49442,Попытка номер ПИ
121,stab,49972,Буй
122,stab,50056,Дети капитана Канта
123,stab,50162,Кирпичи-96
124,stab,50163,ЯННП
125,tech,50251,Семейные радости
126,tech,50319,Городок
127,unst,50435,Эйяфьядлайёкудль
128,tech,50436,Краболовы
129,stab,50516,Маникюр для Нагльфара
130,creat,50717,Безвольная борьба
131,creat,50720,Что делать?
132,stab,50759,Луна-парк
133,tech,51059,Сибирская язва
134,stab,51228,Ва-банк
135,unst,51253,Жмурки
136,creat,51290,Каисса
137,creat,51400,Онлайн
138,tech,51508,Кузнецы счастья
139,stab,51554,Утро в запретном лесу
140,tech,51597,Проба грунта
141,tech,51620,Автостопом по Прибалтике
142,tech,51630,Белые воротнички
143,stab,51632,Петергофская мыловарня имени Тайлера Дёрдена
144,tech,51654,РЛМ
145,creat,51696,Жан-Жак руссо туристо
146,tech,51722,Эстонский экспресс
147,tech,51759,Сталин печёт блины
148,creat,51774,Горе от ума
149,stab,51777,Учись упорно
150,unst,51854,Primum non nocere
151,weak,51882,Синусоида
152,unst,52023,Что-то там с вешалкой
153,tech,52041,Перевал Дятлов
154,unst,52134,ПДЖ
155,unst,52137,Лавуазье ненавидит круассаны
156,stab,52143,Дальше уже
157,tech,52250,Сверхновая
158,tech,52258,Интегралы
159,creat,52260,Полуостров Получеловек
160,weak,52273,Шах и мат
161,stab,52275,Предпоследние
162,weak,52313,Еврей и 5 коварных змей
163,weak,52316,Тайфун Виктория
164,tech,52396,Британские учёные
165,unst,52537,Перекрёсток
166,tech,52918,Мишки любого размера
167,stab,52940,Неестественный отбор
168,creat,52952,Сборная Сарова
169,stab,52961,"Светочка, давай!"
170,creat,52962,ФрикАделька
171,unst,52999,Сборная солянка
172,creat,53029,А кто крайний?
173,tech,53088,Рыболюди
174,weak,53134,Змееносцы
175,weak,53139,Мама кормит за прогресс
176,weak,53158,Пантеон
177,stab,53585,2016
178,tech,53664,ДХ
179,tech,53700,Хитрый иттрий
180,creat,54064,МММ
181,creat,54068,Суть Паласа
182,tech,54071,Какая Зинаида?
183,unst,54380,42 градуса по Фаренгейту
184,stab,54382,Изи Кафка
185,weak,54419,Колесо оборзения
186,unst,54470,Иллюминаты
187,tech,54613,Знічев'я
188,tech,54718,Тяжёлый случай
189,tech,54884,Лама
190,creat,54889,Аннигиляция
191,tech,55015,Lorem Ipsum
192,unst,55284,Команды не было
193,stab,55328,Скороговорка по Фрейду
194,tech,55336,Zzyzx Rd.
195,weak,55396,Нежная нежность
196,tech,55474,Кубик Нубика
197,stab,55489,Моя любимая команда
198,tech,55526,Ор переменной национальности
199,weak,55577,Весёлые энтузиасты
200,tech,55603,Тихий Гон
201,stab,55647,Доктор ВОМ
202,unst,55655,Во вторник сможем
203,creat,55675,Советская инквизиция
204,tech,55679,Над всей Испанией безоблачное небо
205,tech,55681,Подлива
206,stab,55682,Комильфо
207,stab,55691,Нарпёсики
208,weak,55713,Times New Roman
209,weak,55720,Как назовём команду
210,unst,55725,Обитатели тихого холма
211,tech,55726,Леди Мамбет
212,stab,55735,444
213,unst,55815,Бархатный Сазон
214,creat,55921,Сборная Алессио Таккинарди
215,unst,55924,Мятый всадник Апокалипсиса
216,tech,56013,Совята
217,weak,56029,"Виски, замок и орган"
218,unst,56031,Е2Е4
219,weak,56033,Нормальные люди
220,unst,56037,Свидетели масонов-рептилоидов
221,stab,56050,Квартет Ква-Ква
222,stab,56072,Алинкин парк
223,tech,56201,С красивым названием
224,creat,56307,Буцефал
225,weak,56350,Александрийский груздь
226,weak,56400,Малофункциональная деградирующая ассоциация
227,stab,56423,Всем всё равно
228,weak,56424,Мёртвые души
229,weak,56500,Выход есть
230,tech,56563,Сборная независимых воинов
231,unst,56777,Ума палата
232,stab,56822,Товарищи
233,stab,56838,И её страшный друг
234,weak,56847,СМИшные
235,weak,56849,Властелин-мудрец
236,stab,57127,Эвтаназия
237,tech,57152,Борода Вассермана
238,unst,57404,Невыносимая лёгкость лирических отступлений
239,weak,57459,Печеньки
240,unst,57732,Не наш пакет
241,weak,57831,Фемино веритас
242,tech,57898,Ну и ладно
