,type,team_id,current_name
0,tech,2876,Кедр
1,stab,7313,Экслибрис
2,creat,26739,Апофис
3,tech,27380,Untitled
4,tech,28928,Омега
5,tech,38810,Мозгокруты
6,tech,40328,Восьмёрочка
7,tech,41818,Сборная СССР
8,stab,43127,Green street
9,tech,45448,Паскаль-1
10,stab,45470,МГТУ - Лёлик-Эболик
11,unst,45570,Жидкость для розжига
12,tech,45690,Бледность Ленина
13,stab,46302,Морские волки
14,tech,46319,Квазар
15,tech,46643,Пан Бородатый Чай
16,tech,47113,Интеллектуальные хинкали
17,tech,47273,Black Jack
18,tech,48428,И тебя тоже
19,tech,48515,Мы потом пошутим
20,tech,48546,Свора
21,unst,49151,Жёлтая подводная лодка
22,tech,49501,"3,5 куриных яйца"
23,tech,49506,Nota Bene
24,tech,49510,Вальс пчёл
25,tech,49541,ZOG
26,creat,49597,Физики и лирики
27,tech,50354,Раки в Ираке
28,creat,50742,Beatlam
29,unst,51059,Икота у кота
30,tech,51597,Проба грунта
31,tech,51620,Автостопом по Прибалтике
32,tech,51710,Пиксели
33,unst,51716,Единая империя
34,tech,51722,Эстонский экспресс
35,unst,51777,Учись упорно
36,tech,52087,"Бежицкая, 14"
37,tech,52327,Северный рывок
38,tech,52425,Стакан
39,unst,52432,Раненый доммкрат
40,unst,52559,Sprite
41,tech,52594,Тартар
42,tech,52628,Квинтэссенция
43,creat,52682,Джонни Депп
44,tech,52703,Азазелло
45,tech,52912,КИТы
46,tech,52913,Древние греки
47,tech,52918,Мишки любого размера
48,tech,53148,Ctrl+F
49,tech,53189,Джага Нейтрон
50,unst,53214,Пятый элемент
51,tech,53304,Колгород
52,tech,53693,Частный случай
53,tech,53707,Мы не знаем
54,tech,53810,Однако
55,creat,54094,Активная зона Удомля
56,tech,54095,Экспромт
57,creat,54101,Спартак
58,weak,54103,Северяночки
59,unst,54104,ВИП
60,tech,54380,42 градуса по Фаренгейту
61,unst,54382,Изи Кафка
62,tech,54591,3D&Co
63,tech,55213,Do It Again
64,creat,55229,Deleted
65,tech,55266,СПОК
66,unst,55270,МГТУ - Легионеры
67,tech,55328,Скороговорка по Фрейду
68,tech,55396,Нежная нежность
69,tech,55404,Запорожцы без Ляха
70,stab,55474,Кубик Нубика
71,stab,55530,Динозавры
72,tech,55545,Кумыс
73,tech,55604,Мысли вслух
74,tech,55617,Нет
75,tech,55621,Банда Лаванда
76,unst,55622,Шевелюра Нагиева
77,tech,55675,Советская инквизиция
78,tech,55681,Подлива
79,tech,55686,Валидол внутривенно
80,tech,55815,Бархатный Сазон
81,tech,55933,Пингwinы 2.0
82,weak,56074,Какая разница
83,weak,56075,Ричард слоновое сердце
84,unst,56089,Фосфор
85,creat,56123,Ликбез
86,creat,56227,7-Up
87,creat,56228,МКТ
88,stab,56230,Гамильтониан
89,tech,56249,ЖМИ
90,tech,56251,Квантовая линия
91,tech,56258,Синдром неопределённости
92,tech,56281,Орлы десятого Легиона
93,tech,56282,1984 франка по Фаренгейту
94,tech,56283,Чаёк с печеньками
95,tech,56287,НЭМиО
96,tech,56307,Буцефал
97,tech,56340,Совята
98,creat,56359,Любители чайка
99,tech,56533,Дно
100,tech,56534,Вамп
101,tech,56628,Капитанская рубка
102,tech,56798,Кассиопея
103,tech,56822,КГБ
104,stab,56935,Космос
105,stab,57045,Кактусы
106,tech,57046,Полярный экспресс
107,creat,57074,3 градуса по Галифрею
108,tech,57081,Макрософт
109,tech,57105,Слабоумие и отвага
110,creat,57370,Энигма
111,unst,57394,Японский городовой и Ко
112,tech,57448,Вертушка Газманова
113,unst,57497,Сиквел
114,tech,57580,ТЭБИ
115,stab,57754,Неизвестные люди
116,tech,57755,Откуда мне знать?
117,tech,57756,Алхимики и масоны
118,tech,57839,Академия
119,tech,57843,11 валенков
120,tech,58086,Полигональные ГУКи
121,unst,58159,Млечный путь
122,weak,58164,Название 2
123,creat,58165,Успешная команда
124,tech,58189,Как хотите
125,creat,58213,Орден Феникса
126,tech,58347,Мутабор
127,tech,58447,Крекеры
128,tech,58549,Смерть Кокоса
129,unst,58733,Кочан или некочан
130,tech,58827,Неуместные шутки
131,tech,58835,ВЖИК
132,stab,59010,Сенат и граждане Эдмонтона
133,tech,59302,Рыцари круглого стола
134,tech,59400,Интеллект-экспресс
135,tech,59417,Вещие сёстры
136,tech,59463,Чёртовы капитаны Крюки
137,unst,59475,Пчела-попаданец
138,tech,59481,Салат со Сникерсом
139,tech,59505,Где нас нет
140,tech,59570,Кэшбеки Вьетнамской Войны
141,weak,59617,Овощное рагу
142,tech,59624,Fleur de lis
143,tech,59625,Мурманские полярники
144,creat,59627,Нюанс
145,tech,59628,В штанах
146,creat,59750,Aurum
147,tech,59785,Ez katka
148,tech,59800,Ужас и моральный террор
149,tech,59801,Двойное экспрессо
150,tech,59803,Кесарево печенье
151,tech,59840,Нарды при свече
152,tech,59843,Backing bread
153,tech,59860,Чертоги разума
154,tech,59861,Индиго
155,weak,59873,Культ Гальвани
156,tech,59879,Голос овощей
157,tech,59880,Обескураженный киви
158,unst,59881,Пластмассовый мир 2
159,tech,59930,МГТУ - Титаны рестлинга
160,tech,59998,Тигры в линейку
161,unst,59999,Дворец
162,creat,60007,Виноград пасхальный
163,tech,60009,Коллаборация
164,tech,60011,"Нет, Вася, мы не назовём так команду"
165,tech,60012,Жак Доширак
166,tech,60100,Центр
167,tech,60213,Тимур
168,tech,60252,Очки Егора Летова
169,unst,60255,Верёвка и мыло
170,tech,60258,Авис 2
171,tech,60292,Аргументы без фактов
172,creat,60305,Ленин Хаус
173,unst,60306,Рачки
174,tech,60307,Овсянка Шрёдингера
175,unst,60310,БГТУ - Престиж
176,unst,60321,Армянский автопилот
177,tech,60333,№13
178,tech,60361,Следопыты
179,tech,60492,Антарес
180,tech,60677,Дизлайк
181,tech,60732,Стеклоtardы
182,tech,60733,Новое поколение
183,tech,60734,Пингwinы 2.0 - альфа
184,tech,60735,Пингwinы 2.0 - бета
185,tech,60848,Deus Vult
186,tech,60878,Окей Гугл
187,tech,60903,My little pony
188,tech,60928,ЗАТО Красивые
189,tech,60975,Deus ex
190,tech,61005,Эленберг
191,tech,61055,Old Town
192,tech,61056,Радиоактивные масоны
193,tech,61072,"Не баян, а классика"
194,creat,61075,Отряд медленного реагирования
195,tech,61077,МС Куб
196,tech,61085,Команда Ширваняна
197,tech,61087,Ремикс
198,tech,61093,Послезавтра
199,stab,61117,Дружба народов
200,weak,61118,Иллюзия
201,tech,61119,Бородачи-усачи
202,tech,61120,Sherluck
203,unst,61121,ФБК
204,tech,61122,Flashback
205,stab,61123,Илья Муромец
206,tech,61124,СССР
207,tech,61125,Эпикур
208,tech,61126,Титаны заблуждений
209,tech,61127,Пассивов.net
210,tech,61175,ЭКОС
211,tech,61186,ГрузTeam
212,tech,61204,Сферики
213,tech,61205,Они выползают из-под куста
214,stab,61206,SSS
215,creat,61207,Сплошное недоразумение
216,stab,61208,Проигрыватели
217,stab,61209,Трио
218,tech,61210,Лицеисты
219,weak,61211,Усиление
220,tech,61212,СемЯчки
221,tech,61214,Новички 1
222,tech,61215,Новички 2
223,tech,61218,Ультразвук
224,stab,61219,Мельников луг
225,unst,61222,Огурчик Рик
226,creat,61223,ТриПэ
227,unst,61224,"Чур, не я"
228,tech,61225,SHBQ
229,tech,61227,Место для вашей рекламы
230,tech,61229,Сплав
231,tech,61230,Истерическая хурма
232,tech,61250,Black floyd
233,tech,61251,Большой проигрыватель
234,tech,61252,Конь Пётр
235,creat,61258,Паровозик который смог
236,tech,61262,Банзай!
237,unst,61263,Вино из неудачников
238,creat,61270,Futurum
239,unst,61317,Эволюция
240,unst,61318,Горячие сердца
241,tech,61319,ВЯБР
242,tech,61320,Лютики
243,stab,61321,Всезнайки
244,tech,61322,Хороший орех
245,stab,61323,Ноу-Хау
246,stab,61324,Unreal
247,tech,61325,Wild goose
248,stab,61326,Sweet Dreams
249,stab,61327,Комета
250,stab,61328,Гипнокит
251,tech,61342,Мозгоклюи
252,tech,61343,2+2
253,creat,61344,Слава Харону!
254,tech,61345,Омега
255,tech,61349,Молдинг!
256,tech,61350,Нектар
257,tech,61351,Поцелуй Иуды
258,unst,61352,Всадники Апокалипсиса
259,unst,61353,Селёдка под шубой
260,tech,61354,Я же говорил
261,unst,61355,Молочко природы
262,tech,61356,Синдром вахтёра
263,tech,61380,Американская Котика
264,tech,61381,"Какой тренер, такая и команда"
265,tech,61382,Мозгошмеки в сосновом бору
266,tech,61428,В пещере у Дениса
267,stab,61429,Black and White
268,tech,61430,Таганрогская вишня
269,tech,61431,Где логика?
270,tech,61432,Однолюбы
271,tech,61433,Називин
272,tech,61434,82 меридиан
273,tech,61435,Десяточка
274,weak,61436,Империум
275,tech,61437,Творческая интеллигенция
276,tech,61438,Звезда 33
277,tech,61439,Эстетика победы
278,tech,61440,Ave Maria
279,tech,61441,Егорово Лето
280,tech,61442,Обтерблю
281,tech,61443,Весёлые лисицы
282,tech,61444,ЗакАЛЁНная команда
283,tech,61445,ФПИ
284,tech,61496,Клюевы дети
285,stab,61505,Sunrise
286,tech,61507,Люди и
287,tech,61513,Утятки и мама-утка
288,tech,61514,Шесть с половиной
289,unst,61515,Третье коалиционное правительство
290,stab,61516,Светложёлтый перфоратор
291,stab,61517,Союз 17 ноября
292,tech,61518,Четвёрка
293,creat,61519,Спарта
294,tech,61520,Ledum
295,tech,61521,"Пятеро, не считая шестого"
296,tech,61522,Амёбы
297,tech,61523,Фиксики
298,tech,61524,Оксигениум
299,tech,61525,Шестой легион
300,tech,61526,За скобками
301,weak,61527,MMS
302,tech,61528,Magik TEF
303,tech,61529,Умники и умницы
304,tech,61552,Чёртова дюжина
305,tech,61553,Гранд
306,creat,61554,220 вольт
307,creat,61555,Патруль знаний
308,tech,61556,Слоны
309,tech,61557,Горе от ума
310,stab,61558,Кварки
311,stab,61559,Молния
312,tech,61560,Лондонские совы
313,tech,61561,Виктория
314,tech,61562,Отряд енотиков
315,tech,61563,Эврика
316,stab,61564,Три плюс три
317,tech,61565,Успех
318,tech,61566,Вперед к успеху
319,tech,61567,Сундук ответов
320,creat,61568,Удача
321,weak,61569,Священный граавий
322,stab,61570,Талисман
323,stab,61571,99 меридиан
324,stab,61572,Эйнштейны
325,tech,61573,Новая папка 2
326,tech,61574,Мустанг
327,unst,61575,99
328,stab,61576,Альфа и омега
329,weak,61577,Радуга
330,tech,61578,СССР
331,weak,61579,Медузики-арбузики
332,tech,61580,Мегамозг
333,tech,61581,21 век
334,tech,61582,Скоро будет!
335,tech,61583,Улётная шестёрка
336,creat,61586,Галилеониды
337,tech,61587,Робинзоны
338,tech,61588,Каменный квартал
339,stab,61589,Динамит
340,stab,61590,Алый парус
