,type,team_id,current_name
0,tech,88,Хатни Бусел
1,stab,2821,Хунвейбины
2,stab,5001,Ва-банкЪ
3,unst,37923,С блэк-джеком
4,unst,38910,Импульс
5,unst,38911,Йоулупукки
6,stab,43127,Green street
7,tech,43664,Апстрик
8,creat,43783,Парабеллум
9,unst,46723,ПАрк и Сон
10,stab,47659,Кают-компания
11,tech,50905,Крамбамбуля
12,tech,51728,ЖКТ
13,unst,57555,Капибара
14,tech,57557,Пнём о сову
15,tech,59879,Голос овощей
16,stab,62911,Уездный город N
17,stab,62912,Longday
18,stab,62913,Железо
19,tech,62914,Хитрый план
20,stab,62915,Freid of Banan
21,tech,62916,Синдром Рандом
