,type,team_id,current_name
0,stab,216,Инк
1,stab,446,Тормоза
2,unst,449,Вечно живые
3,creat,1099,Дом
4,stab,1733,Суббота 13
5,stab,1966,Веретено
6,creat,2598,Вкруже
7,tech,5127,Братья КарамазЛовы
8,tech,5242,Абзац
9,tech,38598,Сборная Денвера
10,tech,38917,Кузинатра
11,tech,40400,Совхоз Победа
12,tech,42178,Неопровержимые улитки
13,stab,43274,Ad Hoc
14,tech,51796,Заливная
15,creat,54676,Кадры
16,stab,55189,MW
17,creat,56221,Попкорн
18,tech,56459,American Whale
19,stab,58103,NS7
20,tech,58376,ЛяМур
21,stab,59159,Каток имени Теслы
22,stab,61112,Lonely Buffalo
23,stab,63173,Закалённые солнцем
24,creat,63174,Инк++
25,stab,63267,Апельсины бочках
26,stab,63329,ЧГК Филы
