,type,team_id,current_name
0,unst,3173,Пуззли
1,tech,4050,Лузеро
2,tech,5667,Не придумали
3,creat,5668,Хаддерсфилд
4,tech,6908,Команда имени Великого Шушпанчика
5,tech,6987,Ктулху
6,unst,45504,Есть план
7,stab,46096,Дизель
8,stab,46686,Совет филят
9,unst,48470,Колхоз дружба
10,tech,50936,Связь без брака
11,tech,51484,Палка-отвечалка
12,stab,55585,Сосиска в тесте Тьюринга
13,creat,56758,Эрзац Форзац
14,tech,57389,Огонёк
15,weak,57650,Cockroaches
16,tech,59722,Софа грозная
17,stab,60575,Сварщик и хорошие ребята
