,type,team_id,current_name
0,stab,4109,Сибай робоклерк
1,tech,42699,Фаза обратного развития
2,stab,44830,Клуб арахнологов
3,stab,46550,Ханаанский бальзам
4,weak,46766,Омерзительная шестёрка
5,tech,48455,Talk-n-text
6,tech,48502,Сучья
7,tech,49515,Бремя ответа
8,unst,51433,Лосось сомнения
9,creat,51560,Здесь был этот русский
10,creat,51952,БлэдRunner 20!8
11,tech,51987,Побег из шоу Трумана
12,stab,52412,Люди в халатах
13,stab,53771,Habitus
14,tech,55533,Спецназ SAS
15,tech,55546,Устрой квартирник у реки
16,tech,55655,Во вторник сможем
17,tech,56185,Непростая система вокализма
18,tech,56211,Дефект бабочки
19,tech,57099,Агата в кресле
20,stab,57338,Любимчики Аспергера
21,tech,57900,Kunteynir
22,stab,58470,6 друзей Привеса
23,tech,59710,Филёвский парк
24,creat,59711,Гномы-конокрады
25,tech,59817,Иван Андреевич шутит
26,unst,60225,Трататуй
27,stab,60461,Туз в рукаве
28,stab,60464,Команда!
29,stab,60468,Dream Team!
30,tech,61291,Альфа-самса
31,stab,61292,4:20 в нашу пользу
32,unst,61293,Кубик Кибрика
33,stab,61294,КИК
34,tech,61295,Нескучный МКАД
35,creat,61303,Бритва Хэнлона
