,type,team_id,current_name
0,stab,3071,Мы
1,stab,3205,Боярская дума
2,tech,4246,Слово и дело
3,stab,4988,Ход конём
4,stab,4989,Штандарт
5,tech,5209,Эллада
6,tech,5611,Эго
7,stab,37731,Любовь
8,stab,38164,МГТУ - Фабрика мыслей
9,tech,44107,Неистовый Медоед
10,stab,47852,Гала и её компания
11,unst,56747,Скоро
12,stab,59930,МГТУ - Титаны рестлинга
13,stab,63510,Чики-Брики
14,stab,63919,"Гуси, спасшие Рим"
15,stab,63920,Настойка Калигулы
16,stab,63921,Чёрный Винни
17,weak,63922,Инквизиция
18,weak,63945,Шансов ноль
19,weak,63946,Великолепные С
20,weak,63947,Расстановка интеллекта
