,type,team_id,current_name
0,stab,4109,Первая сборная
1,creat,45993,Древо
2,stab,48502,Нельзя так
3,tech,54075,Реситуасексулузон
4,tech,56406,Обычная команда
5,weak,58417,Звёздочка
6,tech,59378,Нибиру
7,tech,60767,НИЯУ-мяу-мяу
8,stab,60768,Авангард мозгоштурм 2к17
9,weak,60769,Сборная РЭУ
10,tech,60770,Errare humanum est
11,weak,60772,DreamTeam
12,tech,60773,Умницы
13,creat,60774,Весёлая электропсиходелическая кошечка
14,tech,60775,Black Gold
15,tech,60776,Свифт
16,tech,60777,Эйяфьядлайёкюдль и Ко
17,stab,60778,МГУ
18,stab,60779,Восход-2
19,tech,60780,МУ им. Витте
20,weak,60781,Сталь
21,tech,60782,Б52
22,weak,60783,Сплав
23,tech,60784,Горе от ума
24,tech,60785,А почему вы спрашиваете?
25,weak,60786,Одесская партия гедонистов
26,stab,60787,MPEI
27,creat,60788,Отчаянные
28,creat,60789,Агро
29,tech,60790,Студенты красной ветки
30,stab,60791,Жираф большой - ему видней
31,weak,60792,Нам бы в ямбы
32,tech,60793,Команда 2
33,tech,60794,СПК!
34,tech,60795,У нас большой потанцевал
