,type,team_id,current_name
0,tech,46,СБ
1,tech,167,Опухлики
2,creat,197,Шалтай-Болтай
3,tech,336,Чудо в перьях
4,tech,405,Зелёный трамвай
5,tech,408,Логос-Альфа
6,creat,414,Кошка или сова
7,tech,420,Удача
8,stab,667,Пол-извилины
9,tech,856,Каспиана
10,tech,943,Яблоко
11,tech,1211,Golden Medium
12,tech,1223,Ва-банк
13,tech,1540,Вологда
14,unst,1618,МиФ
15,tech,1733,Суббота 13
16,unst,1752,5 елемент
17,tech,2040,Три Икса
18,creat,2283,Розовый слон
19,tech,2318,Алтын Асыр
20,tech,2376,Мы
21,tech,2611,МГ-9
22,tech,2742,СКИТ Forever
23,unst,2765,Оазис
24,tech,2919,Чёрный мерин
25,stab,3146,Авось
26,tech,3156,Команда Антона Мигая
27,tech,3217,Джон и Катапульта
28,tech,3269,Всё дело в перце
29,creat,3694,Эльфы
30,tech,3985,Курортный роман
31,tech,4252,Ять
32,unst,4753,Синдром игры
33,tech,4795,Большая Берта
34,tech,4952,Бес капитанов
35,tech,4985,Neo
36,tech,4988,Ход конём
37,tech,5075,Somebody
38,stab,5127,Братья КарамазЛовы
39,unst,5379,Джеронимо!
40,tech,5396,Солнечный ветер
41,tech,5444,Эйфью
42,tech,5681,Имени трамвайного билетика
43,tech,6055,ДНК
44,tech,6178,Карт бланш
45,creat,6198,Gambler
46,tech,6432,Зима далеко!
47,tech,6488,Нелюди в белом
48,tech,6513,Terra Incognita
49,creat,6790,Тёмный лес
50,tech,6936,Олег Мышь
51,stab,7244,Утомлённые
52,tech,7864,Одушевлённые аэросани
53,tech,7931,Лимонад
54,tech,7980,ХЗ
55,tech,8136,Трижды три
56,stab,8174,Много гитик
57,creat,8358,Легион
58,tech,8424,Две головы
59,creat,8446,Фардыбаки
60,tech,8723,Дети Эйлера
61,stab,8725,МиМ
62,creat,10411,Команда Евгения Волконского
63,tech,26712,Пятёрочка
64,unst,26789,Флагман
65,tech,27119,Легионеры Боливарии
66,tech,27171,Белый шум
67,tech,27269,Анабасис-вектор
68,stab,27815,Сделанные в СССР
69,tech,28103,Бодрячком
70,tech,28391,Нанотролли
71,unst,28458,Nabucodonosor
72,tech,28548,Дануна
73,creat,29790,Черкасское FIDO
74,creat,35887,Проспект
75,tech,37690,Вперёд
76,stab,37871,Чечако
77,stab,38046,Субъективная реальность
78,tech,38145,Каспий
79,tech,38164,МГТУ - Фабрика мыслей
80,unst,38362,Команда 26 декабря
81,tech,38429,Команда пьёт
82,tech,38722,Хайвмайнд
83,tech,39018,Вова и медведь
84,tech,39152,На своей волне
85,creat,39366,Полтавская платформа
86,creat,39427,Из Ахтырки с любовью
87,creat,40024,Левиафан
88,tech,40034,Палеография
89,tech,40038,Прометей
90,tech,40456,Volgograd United
91,tech,40952,Мальчики мадам Ивановой
92,tech,41047,Казино Халяль
93,tech,41748,Новая кварта
94,stab,41750,Случайное явление
95,tech,41816,Windows 95
96,tech,41818,Сборная СССР
97,tech,42178,Неопровержимые улитки
98,tech,42263,Румба
99,tech,42453,359
100,tech,42459,ВеЧерКом
101,tech,42509,Альтаир
102,tech,42558,Savage
103,tech,42561,Любовь Каксон
104,tech,42729,Пунктуальность
105,unst,42785,Мыжцы
106,creat,43001,Солнечный круг
107,stab,43042,Белая лебедь
108,tech,43266,Моя любимая команда
109,tech,43274,Ad Hoc
110,tech,43432,Дети Калиновской
111,stab,43516,Понты Пилата
112,tech,43535,Разбойный эскадрон
113,creat,43873,Ежи и Петрушка
114,tech,43948,СК+
115,stab,44079,Команда
116,creat,44533,Alterego
117,creat,44585,James Franko`s Crew
118,tech,44602,На характере
119,tech,45365,Бахус  crew
120,tech,45438,Секс-вомба
121,tech,45455,Poker
122,tech,45473,Neotoma
123,tech,45495,Винный Средний
124,unst,45521,Радио Маяк
125,tech,45551,Станочницы
126,tech,45560,Тропик Рака
127,tech,45570,Жидкость для розжига
128,tech,45807,Тайна перевала котика с боку на бок
129,unst,46014,Валькирия
130,tech,46512,Два слова на одну букву
131,tech,46568,Дикари
132,tech,46627,Починяем примус
133,unst,46809,Сборная Ирландии
134,creat,47005,Бонобо
135,stab,47006,Авесто
136,stab,47243,Funtrim
137,tech,47248,Ньюфаундленд
138,creat,47284,Цианид калия
139,stab,47399,Домино
140,creat,48054,Budlight
141,creat,48092,Всадники Тамблвида
142,unst,48095,Жадный лисёнок
143,tech,48277,Недовольные каменщики
144,tech,48364,Кот Эпидот
145,creat,48420,Монумент идей чучхе
146,tech,48518,Сова
147,tech,48546,Вау! Сигнал
148,creat,48762,Но это не точно
149,unst,48871,Красные рассветы
150,tech,48942,Пушные спесцы
151,tech,48985,Роза ветров
152,unst,48997,Уэллс Фарго
153,creat,49106,НДТ
154,tech,49146,Таинственные Гармонии
155,stab,49378,V 3D
156,creat,49392,Манулы
157,stab,49574,Светлые головы
158,tech,49876,Ludic Fallacy
159,tech,49934,Список кораблей
160,tech,49945,МММ
161,unst,49964,Bear in mind
162,tech,50163,Ничего не пони
163,tech,50174,Красный пуфик
164,tech,50348,Маеш рацыю
165,tech,50435,Эйяфьядлайёкудль
166,unst,50436,Краболовы
167,stab,50517,Команда была стоять!
168,tech,50560,Зум правой кнопкой
169,stab,50674,Самопровозглашённые самозванцы
170,tech,50794,Сборная имени Чапаева
171,tech,50821,Собакусъел
172,tech,50823,Зайки мои
173,tech,51058,Элара
174,tech,51228,Ва-банк
175,tech,51237,Грациозный лось
176,tech,51239,Витя
177,creat,51411,451
178,tech,51433,Лосось сомнения
179,creat,51451,Овечка в доле
180,tech,51508,Кузнецы счастья
181,unst,51510,Титаник
182,tech,51543,Насмарку
183,tech,51584,МГТУ - Зов сов
184,unst,51600,Кевин Абстракт
185,tech,51630,Белые воротнички
186,tech,51654,РЛМ
187,tech,51722,Эстонский экспресс
188,tech,51739,Зоопарк
189,tech,51861,Ерундиты
190,creat,51872,Poker Face
191,tech,51882,Синусоида
192,unst,51976,Ячейка Поккельса
193,stab,51995,Кто там
194,tech,51996,Немного математиков
195,creat,52023,КЛТНН
196,tech,52134,ПДЖ
197,tech,52275,Предпоследние
198,creat,52494,Музей интересной науки
199,stab,52537,Перекрёсток
200,stab,52628,Квинтэссенция
201,unst,52826,52286
202,tech,52856,Сова бьен
203,tech,52918,Мишки любого размера
204,tech,52999,Сборная солянка
205,tech,53022,Солянка
206,creat,53029,А кто крайний?
207,creat,53059,Чизкейк
208,tech,53456,Социон
209,unst,53485,МТС
210,tech,53577,Корону поправь!
211,tech,53667,Бред существования
212,unst,53896,Квадратный чёрный стол
213,tech,53990,НИИстовые
214,tech,54199,Улыбаемся и пашем
215,tech,54333,Интерстерлядь
216,weak,54419,Колесо оборзения
217,creat,54468,Когтевран
218,unst,54511,Равновесие Нэша
219,tech,54613,Зненацька
220,weak,54622,Медовуха
221,tech,54663,Активная протоплазма
222,unst,54676,Кадры
223,tech,54687,Румба
224,creat,54851,"Дядя Фёдор, Гор и Тот"
225,tech,54861,Сборная Ставропольского края
226,tech,54884,Лама
227,tech,54941,Space Invaders
228,tech,54987,Дети капитана Капибара
229,tech,55015,Lorem Ipsum
230,tech,55200,Люберецкие карлицы
231,unst,55257,Джимми!
232,tech,55270,МГТУ - Легионеры
233,tech,55355,Ренат Факиев через три года женится
234,tech,55375,Tulechka
235,tech,55404,Запорожці і Лях
236,stab,55472,No Name
237,unst,55663,Рыбки Гаусса
238,tech,55668,ТМВППК
239,creat,55735,444
240,tech,56013,Совята
241,tech,56014,Шутконос
242,stab,56015,Да кому нужно это название
243,tech,56105,Синие дипломы
244,tech,56106,Поварова Варвара
245,stab,56108,Гоп-компания
246,stab,56109,Шпили
247,stab,56125,Ареола
248,unst,56156,Маршрутка до Ётунхейма
249,creat,56187,Содружество
250,stab,56201,С красивым названием
251,unst,56327,Бескомпромиссный подпольный эксперт
252,creat,56329,Твой город
253,stab,56583,"Шевелись, плотва"
254,stab,56625,Каподастр
255,tech,56746,Паста Леща
256,tech,56757,Мёртвая голова
257,tech,57067,Гобелены с оленями
258,stab,57127,Эвтаназия
259,creat,57146,ШуфляДКа
260,creat,57152,Дегенератор случайных чисел
261,stab,57184,Мемуардеры
262,tech,57218,СоциоParty
263,tech,57280,Склад фьючерсной свинины
264,stab,57462,Жо Нова
265,stab,57464,Пластилиновая Ворона
266,creat,57480,"Гуляй, рванина"
267,stab,57500,Кугутня с Пересыпи
268,weak,57580,ТЭБИ
269,tech,57658,В поисках логики
270,tech,57659,Ложкой лучше
271,stab,57732,Не наш пакет
272,tech,57864,Мы просто посмотреть
273,tech,57910,Игры разума
274,creat,58044,Парадокс
275,tech,58079,Парвати
276,stab,58103,NS7
277,creat,58181,Великолепная шестёрка
278,tech,58233,ДПП
279,tech,58299,Равнина Ильма
280,creat,58376,ЛяМур
281,creat,58426,Фенер
282,stab,58531,Олимпик
283,tech,58562,Незнайки на Луне
284,tech,58639,Деревянное днище 30-го уровня
285,tech,58641,Свистать всех наверх!
286,stab,58645,Арес-4
287,tech,58680,НЛО
288,tech,58694,Ми і стіл
289,creat,58832,Пегги и дудочник
290,tech,58876,Special ape services
291,tech,58914,PREDE 13
292,tech,58915,Томагавк
293,tech,58946,Свободный выбор
294,weak,59004,Неформальная кибитка
295,tech,59082,Терпение и труд всё
296,tech,59098,Креативщики и Якорь
297,tech,59118,"Оксфорды, а не броги"
298,creat,59159,Каток имени Теслы
299,unst,59320,Сандали Даля
300,tech,59338,Игра на инженервах
301,tech,59403,О-Сколково
302,tech,59443,Говядина по-тарковски
303,tech,59514,Клёк
304,tech,59594,Мицубатикадзе
305,stab,59597,Вейшнория
306,tech,59604,Старое Новое название
307,stab,59618,СМС
308,unst,59619,Курултай
309,stab,59620,Людены
310,tech,59621,Q
311,tech,59622,Smart and Bright
312,tech,59628,В штанах
313,tech,59641,Восточное экспрессо
314,stab,59644,Вон те под телеком
315,creat,59653,Куртка Бейна
316,tech,59730,Мельпоменча
317,tech,59751,Старик и мойры
318,tech,59811,Глокая Куздра
319,tech,59852,Бронхоактив шалфей
320,unst,59900,S-образное чувство юмора
321,unst,59914,И так сойдёт
322,tech,59920,Клуб 512
323,tech,60037,Татаро-монгольское иго
324,weak,60241,Уравновешенные
325,stab,60302,Компостная яма
326,creat,60329,Адвентисты восьмого дня
327,stab,60398,Блейн Моно
328,unst,60404,Посоны и посонессы
