,type,team_id,current_name
0,tech,358,43
1,unst,482,Нимлот
2,tech,1154,Самосвал
3,unst,2826,6 из 45
4,unst,2855,Оберон
5,tech,3213,Дикие бозоны Хиггса
6,tech,4228,Выпь
7,tech,5384,Альтернатива
8,creat,5681,Имени трамвайного билетика
9,stab,6055,ДНК
10,unst,6784,ДК им. Заратустры
11,stab,8174,Много гитик
12,stab,8663,КВВК
13,tech,26864,18+Котики
14,stab,37736,Наобум
15,tech,38362,Команда 28 ноября
16,tech,41047,Комочки в кефире
17,tech,41578,Дарья
18,tech,41619,Бурбаки на волке
19,creat,43261,Господин Б
20,tech,45551,Станочницы
21,tech,46028,Почти не думаем
22,tech,46766,Омерзительная шестёрка
23,tech,47228,Челюсть питекантропа
24,tech,47297,МГТУ - Микст
25,tech,48095,Жадный лисёнок
26,creat,48277,Недовольные каменщики
27,stab,48639,ОгоГоголь
28,tech,49209,100500
29,creat,49636,Художественный университет
30,unst,49749,"Василий Тёркин, или Туда-сюда"
31,tech,49841,И отвага
32,unst,50088,White eagles
33,tech,50516,Маникюр для Нагльфара
34,stab,50747,Это вам не это
35,unst,50821,Собакусъел
36,tech,51276,Жжёный хлебушек
37,tech,51402,Альянс света
38,unst,51451,Овечка в доле
39,creat,51508,Кузнецы счастья
40,tech,51510,Титаник
41,tech,52275,Предпоследние
42,tech,52720,ЕКБС
43,creat,52856,Сова бьен
44,unst,53417,Фернанотехнологии
45,tech,53667,Бред существования
46,stab,53707,Мы не знаем
47,tech,54151,Йота Киля
48,tech,54875,Чурка и филолог
49,stab,54965,НИИЧАВО
50,tech,55133,Сборная Кайнозоя
51,unst,55171,Меический Вей
52,tech,55200,Люберецкие карлицы
53,tech,55257,Timmy!!
54,tech,55663,Рыбки Гаусса
55,stab,55837,Объекты всемирного наследия Ионеско
56,creat,56072,Алинкин парк
57,tech,56201,С красивым названием
58,stab,56350,Александрийский груздь
59,stab,56359,Любители чайка
60,tech,56765,Шпионаж и мордобой
61,stab,57505,Мнение Марины
62,tech,58127,Эмиль Золя угорел
63,tech,58172,Perche Mangio
64,tech,58572,Чук и Гек
65,stab,59000,Криминальное пиво
66,stab,59010,Сенат и граждане Ватикана
67,tech,59053,Все твои друзья
68,tech,59082,Терпение и труд всё
69,stab,59419,Кудрявчик и Вахривка
70,tech,59482,МГТУ - Машина Хайпа
71,stab,59628,В штанах
72,tech,59630,И так сойдёт - 2
73,tech,59638,Alohomora
74,tech,59751,Старик и мойры
75,tech,59900,S-образное чувство юмора
76,creat,59920,Клуб 512
77,stab,59939,Апперетивная память
78,stab,60019,Афина Паллада
79,tech,60317,Утонувшие в пуш-апе
80,tech,60432,Single-hop moosorok
81,stab,60587,Волчок Должанского
82,stab,60837,Дело чести
83,stab,61016,Take it Cheesy
84,stab,61121,ФБК
85,tech,61233,Dimon
86,creat,61255,Две столицы
87,creat,61264,Полуночный барботаж
88,unst,61265,Шайка хамов
89,creat,61266,Хамские пальчики
90,creat,61274,Командани
91,stab,61298,Академик Ломоносов
92,tech,61306,У нас четыре минуты
93,tech,61307,Налево от лифта
94,stab,61308,С листа
95,unst,61316,"Крадущийся Старовойт, затаившийся Петухов"
