,type,team_id,current_name
0,tech,84,Норманны
1,tech,662,El dorado
2,creat,2416,Ромашка
3,tech,2462,Мы
4,creat,3166,Понты Пилата
5,stab,4032,X-promt
6,weak,4621,Ливония
7,creat,6074,Brainstorm
8,tech,38145,Каспий
9,creat,38993,V for Vinishko
10,creat,40904,Кьяроскуро
11,tech,42100,Резко континентальные
12,unst,42364,Зенит
13,unst,45599,Jazz
14,weak,47005,Бонобо
15,tech,48593,Giper-Turbo
16,creat,48869,"2,5 человека"
17,tech,51253,Жмурки
18,tech,52701,Сборная ВКЛ
19,unst,53052,Эрликон
20,tech,53075,ВНИИА
21,creat,53485,МТС
22,tech,53838,Полёт Навигатора
23,unst,55283,Пахлава глупости
24,weak,58077,Команда Бората Сагдиева
25,weak,58478,Quantum
26,weak,59715,Команда Айзады Токтогуловой
27,tech,60840,Chgk online
