,type,team_id,current_name
0,stab,1799,Снова
1,stab,5384,Альтернатива
2,tech,6474,Сборная Армянской ССР
3,creat,8355,Сигма Омега Дельта
4,weak,41818,Сборная СССР
5,stab,42100,Резко континентальные
6,tech,42558,Savage
7,stab,45560,Тропик Рака
8,stab,50905,Шутки за 300
9,weak,51471,BBQ in the Park
10,weak,51710,Дикари
11,weak,55270,МГТУ - Легионеры
12,weak,55674,Один в поле не Гретцки
13,weak,56089,Ацетилен
14,weak,56258,Синдром неопределённости
15,weak,57003,"Да, и кстати, я - будущий Хокаге"
16,weak,57306,Глобус
17,weak,58594,Сергей Родиков
18,weak,59004,Команда
19,tech,59730,Мельпоменча
20,tech,59777,Жаркие Жоры
21,weak,59782,Как хотите
22,creat,60287,Дзекановский
23,weak,60352,Бочкарёв
24,weak,60975,Deus ex
25,weak,61055,Old Town
26,weak,61056,Радиоактивные масоны
27,weak,61789,Петрушки
28,weak,61896,Тай
29,weak,62096,Хутуны разбитых фонарей
30,tech,62097,Грейпфрутовый смузи
31,weak,62116,Birlik
32,weak,62190,Bookworms
33,weak,62441,Чай
34,weak,62471,Апоссум Андрей
35,weak,62953,Команада Чайники
36,weak,63357,Нур team
37,tech,63503,Святой Патрик изгнал змей
38,weak,63745,Мазь Вишневского
39,weak,63746,Испанский стыд
40,weak,63871,Дональд Кнут
