,type,team_id,current_name
0,tech,316,Минус один
1,stab,3875,Сова при свете дня
2,tech,7039,Aurora Borealis
3,creat,10256,ХХХ век
4,creat,27522,Жареные гвозди
5,creat,38164,МГТУ - Фабрика мыслей
6,tech,39018,Вова и медведь
7,tech,44012,Зигзаг
8,tech,44107,Триумфальная лапка
9,tech,45304,МГТУ - Беспощадные
10,stab,46022,Пятница
11,tech,48041,Эсквайры
12,stab,51547,БГТУ - Машина Тьюринга
13,unst,53185,Сербский мультфильм
14,tech,54889,Аннигиляция
15,creat,55270,МГТУ - Легионеры
16,tech,55655,Во вторник сможем
17,unst,57263,Охлади мой пыл
18,stab,57278,Йо-хо-хо и необитаемая борода
19,tech,57404,Невыносимая лёгкость моих жертв
20,tech,58832,Пегги и дудочник
21,tech,59010,Сенат и граждане Псинбурга
22,stab,59420,Полураспад лития
23,stab,59422,Таршиш
24,tech,59482,МГТУ - Машина Хайпа
25,tech,59641,Восточное экспрессо
26,weak,59782,Как хотите
27,weak,60975,Deus ex
28,unst,62102,Свободу Егору Цалковичу
29,tech,62103,Ясный пень
30,tech,62128,Рождественский козерог
31,stab,62139,Кама Пуля
32,stab,62140,Два капитана
33,stab,62141,МГУ - Легионеры
