,type,team_id,current_name
0,stab,1999,Квазар
1,unst,2673,Британские учёные
2,stab,2702,Прометей
3,tech,3930,Версий.net
4,unst,4109,Первая сборная
5,stab,4228,Гарлем Шейк-коты
6,creat,5654,Шарфидогурт
7,stab,5668,Радиан+
8,creat,6278,Блямбишь
9,tech,6887,Ты смешной!
10,tech,8034,Махнёмся кристаллами
11,creat,8453,Фемида
12,creat,8809,Испанская инквизиция
13,stab,26831,ЧУМ
14,unst,26846,Пёс Наргос ищет абрикос
15,stab,27075,По справедливости
16,stab,27313,Безумное чаепитие
17,tech,27513,Взрыв на шоколадной фабрике
18,tech,28159,Вкусно и хорошо
19,creat,28376,Сильмарилл
20,tech,28599,Такие дела
21,creat,37492,Проект Церебро
22,creat,37506,Ю/Питер
23,stab,37760,Слон потрогает тебя
24,creat,38365,Моржи
25,creat,38404,Любимая команда моей мамы
26,stab,40157,Поэты и П
27,creat,40195,White and nerdy
28,tech,40456,Volgograd United
29,unst,40873,Красноярский рабочий-2
30,creat,41316,Вавилон
31,creat,41941,Трое в лодке не считая блондинок
32,tech,41960,Артемизинин
33,stab,42104,2 1/2 капитана
34,unst,42167,Шесть пик
35,stab,42497,Масло
36,creat,42538,Волшебные звёзды 7
37,unst,42708,Дети
38,unst,42722,Ум-до-дыр
39,unst,43882,Le КоВШЭ
40,tech,44012,Зигзаг
41,creat,44198,Интеграл с разбега
42,stab,44655,Забавное созвучие
43,stab,45367,Восточный округ и Лёша Маэстро
44,unst,45432,Трактор в поле тр-тр-тр
45,tech,45441,Иуда Прокариот
46,stab,45447,Категория 16+
47,stab,45449,Полон рот карандашей
48,stab,45538,Вщиж
49,stab,45548,La Fenice
50,stab,45552,Контрэволюция
51,stab,45585,Кровлю Кромвеля снесло
52,tech,45885,Всё тлен и ребята
53,creat,45921,Конфискация имущества
54,stab,45988,Подводная лодка
55,stab,47057,Офисный Платон
