,type,team_id,current_name
0,creat,167,Опухлики
1,tech,239,Брейнозавры
2,creat,336,Чудо в перьях
3,tech,408,Логос-Альфа
4,tech,420,Удача
5,tech,477,Архимед
6,tech,482,Нимлот
7,tech,1108,Команда
8,tech,1540,Вологда
9,unst,2040,Три Икса
10,unst,2096,Джуд Лоукостер
11,creat,2115,Пси-фактор
12,tech,2462,Мы
13,unst,2611,МГ-9
14,stab,2742,СКИТ Forever
15,unst,2909,Мистерия
16,tech,3168,Физматрица
17,tech,3213,Дикие бозоны Хиггса
18,creat,3219,MIX
19,creat,3985,Курортный роман
20,tech,3987,Плохие парни
21,stab,4003,СО14
22,unst,4011,Гладиолус
23,stab,4109,Блоха гнула коров
24,stab,4156,7Hz
25,tech,4313,Black Label
26,tech,4892,Примус
27,unst,4952,Бес капитанов
28,creat,5350,Импульс
29,creat,5366,23 красное
30,unst,6143,Фракталы
31,creat,6347,Круазе
32,unst,6432,Зима далеко!
33,tech,6784,ДК им. Заратустры
34,tech,6855,Несомненный скрамасакс
35,creat,6964,ЗаПущинная наука
36,tech,7567,ЁПРСТейка
37,tech,7896,По фигу
38,unst,7973,Родео
39,tech,8174,Много гитик
40,creat,8340,До-мажор
41,tech,8424,Виталия
42,unst,8632,Феникс
43,tech,8723,Дети Эйлера
44,tech,26712,"Клеверята, но не клеверасты"
45,tech,26936,Непотерянное поколение
46,creat,27171,Белый шум
47,creat,27477,Дизель
48,tech,27481,Фактор
49,tech,27766,Дурь
50,tech,27873,Смайл скептик
51,unst,28159,Вкусно и хорошо
52,tech,28471,Иероглиф
53,unst,28548,Дануна
54,unst,28587,Пахтакор
55,tech,37871,Чечако
56,tech,38046,Субъективная реальность
57,tech,38145,Каспий
58,creat,38164,МГТУ - Фабрика мыслей
59,stab,38248,SOS
60,tech,38348,Шанхайфский барс
61,creat,38429,Команда пьёт
62,tech,38693,Аркашина каша
63,unst,40026,ЛУК
64,unst,40034,Палеография
65,creat,40038,Прометей
66,tech,40150,Ума не надо
67,creat,40904,Кьяроскуро
68,tech,40952,Мальчики мадам Ивановой
69,tech,41047,Комочки в кефире
70,tech,41259,"Что-то, где-то, когда-то"
71,creat,41818,Сборная СССР
72,tech,42100,Резко континентальные
73,creat,42263,Румба
74,tech,42469,X-Ray бросает пить
75,tech,42538,Я не знаю такое растение
76,stab,42822,Fossores
77,tech,43001,Солнечный круг
78,tech,43261,Господин Б
79,unst,43726,Белка-Бродяга
80,tech,44079,Команда
81,tech,44107,Триумфальная лапка
82,unst,44533,Alterego
83,tech,44726,Катарсис
84,stab,45419,Бис
85,unst,45438,Вомбаты-ниггеры из глубокого космоса
86,tech,45478,Сахар
87,tech,45551,Станочницы
88,unst,45560,Тропик Рака
89,tech,45778,Ведро
90,creat,45779,Дед Мазай и зайки
91,tech,45807,Тайна перевала котика с боку на бок
92,creat,46022,Пятница
93,tech,46568,Дикари
94,tech,46916,Долгая счастливая жииж
95,tech,46951,Демоны Максвелла
96,tech,46953,Molinos
97,creat,47005,Бонобо
98,stab,47006,Авесто
99,tech,47306,Quizofrenics
100,stab,47399,Домино
101,unst,48051,МГТУ - Сливы
102,unst,48124,Hangover
103,tech,48277,Недовольные каменщики
104,tech,48303,Человек-снежинка
105,tech,48361,Мы подумаем
106,stab,48420,Монумент идей чучхе
107,tech,48518,Сова
108,tech,48593,Giper-Turbo
109,tech,48769,Моя любимая клющина
110,tech,48942,Пушные спесцы
111,tech,49106,НДТ
112,creat,49124,Гравицапа
113,stab,49284,13 сектор
114,stab,49392,Манулы
115,stab,49442,Попытка номер ПИ
116,unst,49636,Художественный университет
117,tech,49682,Силовой элемент бампера
118,tech,49796,Жить хорошо
119,tech,49972,Буй
120,creat,50088,White eagles
121,tech,50163,Ничего не пони
122,creat,50435,Эйяфьядлайёкудль
123,tech,50516,Маникюр для Нагльфара
124,tech,50517,Команда была стоять!
125,tech,50550,МГТУ - С кем не бывает
126,tech,50663,Perthect
127,tech,50684,Е27
128,stab,50691,Глагол
129,tech,50821,Собакусъел
130,tech,50823,Зайки мои
131,tech,51058,Элара
132,unst,51169,Орфей
133,creat,51198,69
134,tech,51228,Ва-банк
135,tech,51249,Два пальца в нёбо
136,tech,51276,Жжёный хлебушек
137,tech,51400,Онлайн
138,unst,51433,Лосось сомнения
139,creat,51451,Овечка в доле
140,unst,51460,Фронда
141,tech,51508,Кузнецы счастья
142,tech,51510,Титаник
143,creat,51584,МГТУ - Зов сов
144,creat,51632,Петергофская мыловарня имени Тайлера Дёрдена
145,tech,51654,РЛМ
146,creat,51677,All-In
147,stab,51710,Пиксели
148,stab,51716,Единая империя
149,tech,51774,Горе от ума
150,stab,51854,Primum non nocere
151,stab,51861,Ерундиты
152,tech,51871,Джоули Робертс
153,creat,51872,Poker Face
154,unst,52023,КЛТНН
155,tech,52134,ПДЖ
156,creat,52275,Предпоследние
157,tech,52396,Британские учёные
158,tech,52537,Перекрёсток
159,creat,52823,Надомники-интеллектуалы
160,creat,52856,Сова бьен
161,creat,52918,Мишки любого размера
162,unst,52952,Сборная Сарова
163,tech,53063,Сергиев Посад
164,tech,53075,ВНИИА
165,creat,53106,Кровавые пипидастры
166,stab,53158,Пантеон
167,creat,53456,Социон
168,tech,53577,Корону поправь!
169,unst,53596,Пробка
170,tech,53667,Бред существования
171,stab,53700,Хитрый иттрий
172,unst,53714,Постмодернистское название
173,stab,53810,Высота
174,tech,53895,Голова профессора Джоуля
175,unst,54199,Улыбаемся и пашем
176,unst,54526,Водяной
177,tech,54687,Фила Юнайтед
178,tech,54699,С комочками
179,unst,54799,Губы Дзюбы
180,tech,54861,Сборная Ставропольского края
181,tech,54884,Лама
182,stab,55002,Дунипо
183,unst,55200,Люберецкие карлицы
184,tech,55270,МГТУ - Легионеры
185,tech,55306,Шесть дыбом
186,creat,55336,Zzyzx Rd.
187,unst,55337,Позвоночное молчание
188,stab,55448,Адонай
189,tech,55546,Устрой квартирник у реки
