,type,team_id,current_name
0,tech,222,Химера
1,tech,358,43
2,tech,493,Beit Grand - Аборигены
3,creat,1641,Тундра
4,creat,1752,5 елемент
5,tech,3166,Понты Пилата
6,unst,3213,Дикие бозоны Хиггса
7,tech,3219,MIX
8,unst,3717,Ксюша
9,tech,4952,Бес капитанов
10,creat,4974,Фигвам
11,tech,4975,Фикус
12,tech,5075,Somebody
13,unst,5205,Мафия
14,creat,5366,23 красное
15,tech,5567,ТОСТ
16,tech,6513,Terra Incognita
17,tech,7567,ЁПРСТейка
18,unst,7931,Лимонад
19,tech,8015,Атараксия
20,tech,8424,Виталия
21,tech,26712,Команда с короткой длинной лавкой
22,tech,26936,Непотерянное поколение
23,creat,27477,Дизель
24,tech,27481,Фактор
25,tech,37690,Вперёд
26,creat,38248,SOS
27,tech,38693,Аркашина каша
28,creat,39258,Британские учёные
29,tech,40038,Прометей
30,tech,42100,Резко континентальные
31,tech,42699,Фаза обратного развития
32,tech,42822,Fossores
33,tech,43151,Allerlei
34,unst,44107,Триумфальная лапка
35,unst,45551,Станочницы
36,tech,45560,Тропик Рака
37,unst,46022,Пятница
38,stab,46162,Ca Va
39,stab,46292,Sherlocks
40,stab,46370,Магия пальто
41,tech,46953,Molinos
42,tech,47005,Бонобо
43,weak,47006,Авесто
44,stab,47399,Домино
45,tech,48535,Ba-Dum-Tss
46,tech,48762,Но это не точно
47,tech,48871,Красные рассветы
48,unst,49106,НДТ
49,stab,49392,Манулы
50,tech,49636,Художественный университет
51,unst,49888,Палладины
52,tech,50000,Алые паруса
53,unst,50163,Ничего не пони
54,tech,50174,Красный пуфик
55,tech,50436,Краболовы
56,creat,50821,Собакусъел
57,tech,51059,Сибирская язва
58,tech,51253,Жмурки
59,tech,51276,Жжёный хлебушек
60,stab,51402,Альянс света
61,tech,51508,Кузнецы счастья
62,tech,51510,Титаник
63,tech,51630,Белые воротнички
64,unst,51654,РЛМ
65,stab,51710,Пиксели
66,creat,51854,Primum non nocere
67,unst,51861,Ерундиты
68,tech,52275,Предпоследние
69,creat,52537,Перекрёсток
70,tech,52999,Сборная солянка
71,tech,53330,Мудрый атом
72,tech,53539,Британские неучи
73,unst,53896,Квадратный чёрный стол
74,stab,54111,Танк
75,stab,54284,Бесславные у ёлки
76,tech,54511,Равновесие Нэша
77,tech,54517,Дичь
78,tech,54613,Зненацька
79,tech,54774,Ведь недаром
80,stab,54884,Лама
81,creat,54987,Дети капитана Капибара
82,tech,55015,Lorem Ipsum
83,tech,55133,Сборная Кайнозоя
84,tech,55200,Люберецкие карлицы
85,unst,55270,МГТУ - Легионеры
86,tech,55355,Сам Факиев с нами
87,unst,55375,Tulechka
88,tech,55606,Искусство ухода
89,tech,56013,Совомойка
90,weak,56089,Фосфор
91,tech,56116,Реквием по мачете
92,tech,56201,С красивым названием
93,weak,56258,Синдром неопределённости
94,weak,56381,Бельгиум
95,creat,56565,Ильичница
96,unst,56747,Скоро
97,tech,56807,Alter ego
98,tech,56925,Масоны-рептилоиды
99,stab,57029,Валар Маргулис
100,tech,57067,Гобелены с оленями
101,stab,57074,Ценой собственной жизни
102,weak,57125,"Расти, рубль, расти"
103,tech,57128,Деловые
104,stab,57153,Позитрон
105,stab,57211,ТТТ
106,creat,57213,Маленький цифровой ревербератор
107,creat,57214,Пик Балмера
108,creat,57732,Не наш пакет
109,unst,57910,Игры разума
110,unst,58046,Сборная фисштеха
111,stab,58213,Орден Феникса
112,unst,58339,Абсолютная тупость сердца
113,tech,58416,Хаос
114,weak,58417,Звёздочка
115,creat,58426,Фенер
116,tech,58585,Мыпростопосмотреть
117,tech,58980,ПервоБитные Люди
118,creat,59053,Все твои друзья
119,unst,59118,"Оксфорды, а не броги"
120,tech,59419,Кудрявчик и Вахривка
121,creat,59898,Ручные гидры
122,stab,60114,КВА
123,tech,60270,Третий  Элемент
124,tech,60335,Задержка в распитии
125,weak,60383,Пальцем в небо
126,weak,60935,Ум за разум
127,weak,61371,Теория заговора
128,tech,61396,Неплохо сыграно
129,unst,61738,Право на лево
130,unst,61804,Петросянки
131,stab,61808,Разрыв шестой струны
132,creat,62061,Утомлённые дождём
133,creat,62215,Заводной баклажан
134,creat,62361,Integral
135,weak,62373,Помпеи Норд Сан-Фиеро Лайф
136,creat,62379,Столик Друзей
137,tech,62389,Станция товарная
138,creat,62391,Боевые ботаники
139,stab,62393,Я с ними
140,weak,62397,Шведская семья 2
141,creat,62404,Викторовичи
142,unst,62406,Сцены из супружеской жизни
143,tech,62407,MW2
144,tech,62411,Сосём леденец Хайзенберга
145,weak,62424,Есть чему паучица
