,type,team_id,current_name
0,creat,87,Форум
1,unst,2096,Автопилот
2,tech,2416,Ромашка
3,creat,2462,Мы
4,tech,2909,Мистерия
5,creat,4042,Легион
6,tech,4146,Пи квадрат
7,creat,5350,Импульс
8,tech,5612,Вредные ископаемые
9,unst,6810,Вёска
10,creat,7015,Няхай!
11,unst,7567,ЁПРСТейка
12,tech,27254,Altavista
13,tech,27477,Дизель
14,tech,27481,Фактор
15,creat,27766,Дурь
16,creat,28060,Пофэншуй
17,creat,28587,Пахтакор
18,tech,35826,18+
19,unst,38693,Аркашина каша
20,tech,39018,Вова и медведь
21,tech,40150,Ума не надо
22,tech,43726,Белка-Бродяга
23,unst,44079,Команда
24,creat,44784,ЛЭТ Ит би
25,creat,45419,Бис
26,creat,46099,Команда Дмитрия Слоуща
27,tech,47005,Бонобо
28,tech,47006,Авесто
29,tech,47297,МГТУ - Микст
30,tech,47306,Quizofrenics
31,tech,47399,Домино
32,creat,48054,Budlight
33,tech,48359,Пьеса Горького
34,creat,48518,Сова
35,creat,49146,28 тысяч белок
36,tech,49472,Барсучий случай
37,creat,49796,Жить хорошо
38,tech,50163,Ничего не пони
39,tech,50435,Эйяфьядлайёкудль
40,unst,50436,Краболовы
41,tech,50674,Самопровозглашённые самозванцы
42,creat,50676,Понаехали
43,tech,50691,Глагол
44,stab,50905,Крамбамбуля
45,creat,51228,Ва-банк
46,unst,51630,Белые воротнички
47,creat,51654,РЛМ
48,creat,51995,Кто там
49,tech,52041,Перевал Дятлов
50,tech,52134,ПДЖ
51,stab,52537,Перекрёсток
52,tech,52952,Сборная Сарова
53,tech,53012,Ядерные Щи
54,unst,53022,Солянка
55,creat,53409,Angry Beavers
56,tech,53697,Взрослые
57,tech,53896,Химера
58,tech,54653,ПоЛЭТелИ
59,unst,54861,Сборная Ставропольского края
60,tech,54884,Лама
61,tech,54889,Аннигиляция
62,tech,55270,МГТУ - Легионеры
63,tech,55375,Tulechka
64,unst,55474,Кубик Нубика
65,tech,55621,Банда Лаванда
66,tech,55928,Суполка
67,tech,56014,Шутконос
68,tech,56125,Ареола
69,creat,56129,Неправильные пчёлы
70,tech,56691,Криспер
71,unst,57012,Знеобачка
72,tech,57864,Мы просто посмотреть
73,creat,58044,Парадокс
74,tech,58380,Олег с мышами
75,tech,58733,Кочан или некочан
76,tech,59082,Терпение и труд всё
77,stab,59183,Великий рандом
78,tech,59391,Моцнае Лёгкае
79,creat,59478,City of tatars
80,creat,59513,Квадрум
81,stab,59644,Вон те под телеком
82,stab,59683,Форс-мажоры
83,tech,59753,Постпостмодернизм
84,tech,59784,Поддержка с воздуха
85,tech,60084,Помо и Ко
86,tech,60115,Крошки без енота
87,creat,60250,Real Ток
88,stab,60294,Френды Флинстоуна
89,stab,60295,Команда Саида Убиева
90,creat,60296,Первое Совершенное Число
91,tech,60299,Тесла
92,stab,60371,Заря
93,unst,60373,ТЧК
94,tech,60426,Децимация
95,unst,61458,Команда Артёма Блоха
96,stab,61895,Аполлоны
97,creat,61966,Знатоки
98,tech,62096,Хутуны разбитых фонарей
99,creat,62097,Грейпфрутовый смузи
100,creat,62120,Столик справа
101,weak,62122,Команда Айбека Ризуанова
102,stab,62124,СМИ-шарики
103,stab,62471,Апоссум Андрей
104,stab,62478,Эскалибур
105,tech,62548,ОПП
106,stab,62602,Doomki
107,stab,62644,Ход конём
108,weak,62653,Всадники Апокалипсиса
109,stab,62707,Пушечное мясо
110,stab,62821,Цунами
111,creat,62917,Басилиск
112,stab,62953,Команада Чайники
113,stab,63301,Подозрительные лица
114,stab,63325,17 94
115,stab,63399,Число авокадо
116,creat,63401,Свободная касса
117,weak,63405,ТМ
118,stab,63431,Индюшко
119,tech,63441,Сибаритки
120,stab,63442,Dream Team
121,weak,63445,Кайён
