,type,team_id,current_name
0,tech,41492,Бедлам
1,unst,42100,Резко континентальные
2,tech,43726,Белка-Бродяга
3,stab,44784,ЛЭТ Ит би
4,tech,45470,МГТУ - Мотыга
5,stab,47005,Бонобо
6,stab,47006,Авесто
7,creat,48054,Budlight
8,creat,48347,Дичайший гриб судьбы
9,stab,48359,Пьеса Горького
10,tech,48697,Весёлые медузы
11,unst,48942,Пушные спесцы
12,tech,49472,Барсучий случай
13,stab,49984,Божоле нуво
14,unst,50163,Ничего не пони
15,unst,50550,МГТУ - С кем не бывает
16,weak,50747,Это вам не это
17,tech,50905,Крамбамбуля
18,tech,51228,Ва-банк
19,tech,51630,Белые воротнички
20,creat,51654,РЛМ
21,tech,52134,ПДЖ
22,tech,53409,Angry Beavers
23,stab,53707,Мы не знаем
24,creat,53990,НИИстовые
25,tech,54043,100 миллиметров одиночества
26,tech,54653,ПоЛЭТелИ
27,stab,54884,Лама
28,tech,55015,Lorem Ipsum
29,tech,55270,МГТУ - Легионеры
30,tech,55580,Квадратура тура
31,creat,55627,Маца
32,tech,56013,Совята
33,tech,56014,Шутконос
34,creat,56129,Неправильные пчёлы
35,weak,56187,Содружество
36,weak,56359,Любители чайка
37,unst,56807,Alter ego
38,tech,57404,Невыносимая лёгкость покаунаса
39,stab,57500,Кугутня с Пересыпи
40,tech,58044,Парадокс
41,tech,58071,ЧГКЧП
42,tech,58380,Олег с мышами
43,weak,58442,С Приветом!
44,tech,58816,Матадор
45,stab,58980,ПервоБитные Люди
46,creat,59138,Мозгойоги
47,tech,59456,Опять двойка
48,tech,59482,МГТУ - Машина Хайпа
49,unst,59829,Плотоядные пауки
50,tech,60250,Real Ток
51,tech,60294,Френды Флинстоуна
52,stab,60295,Команда Саида Убиева
53,tech,60296,Первое Совершенное Число
54,tech,60299,Тесла
55,unst,61256,Картошка
56,weak,61549,N
57,tech,61895,Аполлоны
58,stab,62096,Хутуны разбитых фонарей
59,creat,62097,Грейпфрутовый смузи
60,tech,62116,Birlik
61,creat,62471,Апоссум Андрей
62,weak,62479,Спящие
63,unst,62597,Досрочный ответ
64,weak,62602,Doomki
65,stab,62644,Ход конём
66,weak,62645,Кузькина Мать
67,stab,62653,Всадники Апокалипсиса
68,stab,62821,Цунами
69,stab,62953,Команада Чайники
70,unst,63357,Нур team
71,stab,63405,ТМ
72,weak,63440,4:20
73,weak,64061,Пираты Каспийского Моря
74,tech,64062,Перла
75,tech,64065,"Саши, вернитесь!"
76,tech,64067,Тот стол
77,creat,64068,Пантеон
78,weak,64120,Radioactive
79,weak,64121,SP
80,weak,64122,Нирвана
