,type,team_id,current_name
0,creat,261,Хохма
1,tech,407,Тачанка
2,tech,477,Архимед
3,creat,493,Beit Grand - Аборигены
4,stab,667,Северный олень
5,creat,1642,Инфи. Ёжики
6,tech,1952,Дилетанты
7,creat,1966,Веретено
8,tech,3356,Питейные жилеты
9,tech,4032,X-promt
10,creat,4174,Центровые
11,creat,4405,Упал кокос
12,unst,4869,Птица-говорун
13,tech,5517,Non-Sense
14,creat,6790,Тёмный лес
15,tech,7931,Лимонад
16,tech,27269,А на вазе Гектор
17,tech,38429,Поглотитель мамаш-27. Конец близко
18,tech,38626,Методом тыка
19,creat,41832,Деза
20,unst,42469,X-Ray бросает пить
21,unst,43002,Опережая мысли
22,tech,44107,Триумфальная лапка
23,tech,44533,Alterego
24,unst,45470,МГТУ - Мотыга
25,creat,47228,Челюсть питекантропа
26,creat,47297,МГТУ - Микст
27,creat,48062,Уже да
28,unst,49124,Гравицапа
29,tech,50386,Fight Club
30,unst,51253,Жмурки
31,creat,51514,Язык Чау-Чау
32,stab,52663,Два капитана
33,tech,52961,"Светочка, давай!"
34,stab,53151,Электрогенератор
35,tech,53714,Постмодернистское название
36,unst,54039,Собрание заблуждений
37,stab,54475,Сава-Мава
38,stab,54557,Плюс 1
39,unst,54889,Аннигиляция
40,creat,54965,НИИЧАВО
41,creat,55270,МГТУ - Легионеры
42,creat,56563,Сборная независимых воинов
43,creat,57024,Вжух
44,tech,57910,Игры разума
45,creat,58071,ЧГКЧП
46,stab,58832,Пегги и дудочник
47,tech,59006,Застава Петухов
48,stab,60970,МГТУ - Кружок Дебая
49,tech,61496,Клюевы дети
50,creat,62108,Прыжок мангуста
51,weak,62371,Los Pandos
52,stab,64108,"Мясо, просо, колесо"
53,tech,64109,Противогаз ГП-4У
54,stab,64111,Сберник
