,type,team_id,current_name
0,tech,63,В-Ч-Ж
1,tech,66,Ультиматум
2,tech,84,Норманны
3,unst,168,Сборная Кирибати
4,tech,195,Реал-Мордовия
5,tech,205,БН
6,tech,209,Команда Коваленко
7,unst,210,От Винта - Братья по фазе
8,tech,216,Инк
9,tech,239,Брейнозавры
10,tech,261,Хохма
11,tech,263,Вспомнить всё
12,tech,266,Орден Водяной Вороны
13,tech,270,Синоп
14,tech,299,Команда Гусейнова
15,stab,316,Минус один
16,tech,358,43
17,creat,414,Кошка или сова
18,tech,477,Архимед
19,tech,482,Нимлот
20,tech,510,Импульс
21,tech,641,Братья
22,tech,654,Начало второго Тома
23,tech,725,Поморы
24,tech,728,КН
25,tech,767,Томатный сок
26,unst,856,Каспиана
27,tech,943,Яблоко
28,tech,948,Мудрый Гудвин
29,tech,1021,Интермедия
30,tech,1047,Старики-разбойники
31,tech,1106,Креатив
32,tech,1122,Борщ
33,tech,1303,Гамма
34,tech,1462,От Винта - Резюме
35,stab,1470,От Винта - Zodiak
36,tech,1472,Первая столица
37,creat,1522,Ностальгия по свободе
38,tech,1743,От Винта - Дюрандаль
39,tech,1752,5 елемент
40,tech,1921,Дружба
41,creat,1952,Дилетанты
42,tech,2040,Три Икса
43,tech,2065,Сирин
44,creat,2096,Автопилот
45,tech,2111,Арзамас-2004
46,tech,2115,Пси-фактор
47,creat,2283,Розовый слон
48,tech,2298,Макароны под плинтусом
49,tech,2402,От Винта - Фаренгейт 9/12
50,tech,2792,Кентавры Кронекера
51,tech,2826,6 из 45
52,tech,2842,Корпорация монстров
53,unst,2855,Оберон
54,creat,2909,Мистерия
55,tech,2937,Поддержка с воздуха
56,tech,3054,Лимпопо
57,tech,3149,Приматы
58,tech,3166,Понты Пилата
59,tech,3173,Пуззли
60,tech,3198,Потом придумаем
61,tech,3213,Дикие бозоны Хиггса
62,tech,3476,Псевдопептиды
63,tech,3586,Noname
64,tech,3602,42
65,tech,3630,Alter orbis
66,tech,3639,Захидный полюс
67,tech,3730,Дать бразды
68,tech,3883,Орден Жёлтого Дятла
69,unst,3987,Плохие парни
70,tech,4032,X-promt
71,unst,4109,Продай свою машину; помоги детям
72,creat,4130,Как-то так
73,tech,4313,Black Label
74,tech,4371,Солярис
75,creat,4631,Animals
76,tech,4682,Летучие гаванцы
77,tech,4718,Inside
78,tech,4728,Браво руля!
79,tech,4753,Синдром игры
80,tech,4851,Отнюдь
81,tech,4896,Талярихитама
82,unst,4952,Бес капитанов
83,tech,4957,Особое мнение
84,stab,4975,Фикус
85,tech,4989,Штандарт
86,tech,5093,ПЛП
87,stab,5350,Импульс
88,unst,5366,23 красное
89,tech,5384,Альтернатива
90,tech,5416,Aspers
91,tech,5517,Non-Sense
92,tech,5521,Н.И.Ш.А.
93,weak,5572,Братья по разуму
94,tech,5591,КЕБиК
95,tech,5681,Имени трамвайного билетика
96,tech,5708,Второй фронт
97,tech,5723,Мантисса
98,tech,5774,От Винта - Квартира №7
99,tech,5985,Кот и компания
100,tech,6074,Brainstorm
101,tech,6075,Слон в удаве
102,tech,6143,Фракталы
103,tech,6198,Gambler
104,tech,6432,Зима далеко!
105,tech,6451,Шесть без козыря
106,unst,6481,Симулируем сарказм
107,tech,6488,Нелюди в белом
108,tech,6513,Terra Incognita
109,unst,6521,Эверест
110,tech,6784,ДК им. Заратустры
111,tech,6790,Тёмный лес
112,unst,6855,Несомненный скрамасакс
113,tech,6856,Зубы Суареса
114,creat,6874,Церебрум
115,creat,6908,Команда имени Великого Шушпанчика
116,tech,6987,Ктулху
117,stab,7105,Sakashii na Tenshi
118,tech,7428,Знать!
119,tech,7591,Берлин Мумбай
120,tech,7710,Не забуду танковую школу
121,tech,7864,Одушевлённые аэросани
122,tech,7884,Отдел кадров
123,tech,7894,Мыс Li
124,creat,7931,Лимонад
125,creat,7973,Родео
126,tech,8015,Атараксия
127,tech,8034,Махнёмся кристаллами
128,tech,8136,Трижды три
129,tech,8327,Drakony Jmovirnosti
130,tech,8329,Песиголовцы
131,stab,8424,Виталия
132,weak,8663,КВВК
133,tech,8723,Дети Эйлера
134,tech,8900,Хурма
135,unst,10285,Какая вам разница?
136,tech,26656,"Ни стыда, ни совести"
137,tech,26706,Каскадёры
138,stab,26712,Балтика 9
139,tech,26936,Непотерянное поколение
