,type,team_id,current_name
0,tech,2,Афина
1,stab,130,Столичные лобстеры
2,stab,347,Инкогнито
3,unst,466,Дальше некуда
4,tech,718,Middle
5,stab,1023,Сателлит
6,unst,1642,Инфи. Ёжики
7,stab,1733,Суббота 13
8,creat,3602,42
9,creat,4032,X-promt
10,tech,4789,КЗъ
11,tech,5397,Ворона и Медведы
12,tech,6167,Налево от Льежа
13,tech,6790,Тёмный лес
14,stab,6936,Хронически разумные United
15,tech,27684,Brain Art
16,stab,38682,Ведуны
17,tech,46246,Georgia United
18,stab,46827,Адамантан
19,tech,46831,Стратум
20,creat,47260,Sveiki
21,tech,48127,Команда Гусейнова
22,creat,50386,Fight Club
23,tech,53151,Электрогенератор
24,tech,54151,Йота Киля
25,stab,54633,Сборная Палестины
26,tech,58672,WarSowiak
27,unst,59053,Все твои друзья
28,creat,64508,Шинанай да Оппа
29,stab,64856,Грут
30,stab,64876,Команда № 19
