,type,team_id,current_name
0,tech,312,Социал-демократы
1,tech,4109,Первая сборная
2,tech,6683,С потолка
3,tech,28159,Вкусно и хорошо
4,stab,38064,Памяти Пауля
5,tech,42699,Фаза обратного развития
6,tech,46503,Спрячьте своих сыновей
7,stab,46686,Совет филят
8,creat,46916,I Wanna Be Somebody
9,tech,47173,Пирожок с капустой
10,stab,47852,Гала и её компания
11,tech,48043,Посадка с натягом
12,stab,49340,Соль
13,stab,49515,"Так плохо, что даже хорошо"
14,tech,50433,Многоходовочка
15,tech,51433,Лосось сомнения
16,stab,52412,А Никита поиграть выйдет?
17,stab,52619,ФФФ
18,unst,54889,Аннигиляция
19,stab,55533,Спецназ SAS
20,tech,56211,Дефект бабочки
21,unst,56563,Сборная независимых воинов
22,tech,57170,Ещё раз и помедленнее
23,tech,57997,Формула 409
24,stab,58144,Красная машина
25,tech,59616,"Если не кот, то Путин"
26,unst,59710,Филёвский парк
27,creat,59711,Гномы-конокрады
28,tech,59814,Все хотят
29,stab,59819,Скажите сыр
30,unst,61374,Сборная Лосиного острова
31,stab,61396,Неплохо сыграно
32,stab,62389,Станция товарная
