,type,team_id,current_name
0,stab,2108,Руна
1,stab,38911,Йоулупукки
2,stab,38913,Потише
3,stab,40348,Горячие головы
4,unst,43127,Green street
5,tech,45570,Жидкость для розжига
6,tech,45690,Бледность Ленина
7,creat,46643,Пан Бородатый Чай
8,tech,48546,Брэйн-системы недорого
9,creat,50905,Крамбамбуля
10,creat,51554,Утро в запретном лесу
11,creat,51597,Проба грунта
12,tech,51728,ЖКТ
13,unst,51777,Учись упорно
14,tech,52041,Перевал Дятлов
15,tech,54380,42 градуса по Фаренгейту
16,tech,55267,Солнышко в руках
17,tech,55675,Советская инквизиция
18,stab,55679,Над всей Испанией безоблачное небо
19,tech,55686,Валидол внутривенно
20,tech,55815,Бархатный Сазон
21,tech,56663,ОДПН
22,tech,57558,Кобзон Хиггса
23,stab,59010,Сенат и граждане Сан-Франциско
24,tech,59463,Nuestra senora de la Armada Primera
25,unst,59481,Салат со Сникерсом
26,tech,59626,Капитан Кек Воробей
27,tech,59714,Команда А
28,creat,59786,Апостолы Ухтомского
29,weak,59855,Магия мысли
30,stab,59859,Anonimus
31,tech,59879,Голос овощей
32,tech,59880,Обескураженный киви
33,tech,59881,Пластмассовый мир 2
34,weak,59910,МежСИЗОнные
35,weak,59911,Умка и компания
36,stab,59981,Солнечный свет
37,weak,59984,GG
