,type,team_id,current_name
0,tech,61,САМ
1,tech,66,Ультиматум
2,tech,87,Форум
3,unst,101,Славяне
4,stab,130,Столичные лобстеры
5,tech,137,Феникс
6,tech,157,Дети Патанджали
7,tech,167,Опухлики
8,tech,197,Шалтай-Болтай
9,stab,204,Мания Величия
10,tech,205,БН
11,tech,222,Химера
12,tech,239,Брейнозавры
13,tech,261,Хохма
14,tech,297,Жар-птица
15,unst,304,Элефант
16,tech,336,Чудо в перьях
17,tech,405,Зелёный трамвай
18,tech,420,Удача
19,unst,428,Чёрная дыра
20,tech,446,Тормоза
21,stab,449,Вечно живые
22,tech,466,Дальше некуда
23,tech,477,Архимед
24,tech,482,Нимлот
25,stab,493,Beit Grand - Аборигены
26,tech,552,Дуплет
27,stab,575,Летающий цирк
28,tech,590,Святой листок
29,tech,641,Братья
30,tech,654,Начало второго Тома
31,stab,667,Северный олень
32,creat,856,Каспиана
33,tech,943,Яблоко
34,tech,1106,Креатив
35,unst,1108,Команда
36,tech,1122,Борщ
37,tech,1211,Golden Medium
38,tech,1337,Alta vista
39,tech,1470,От Винта - Zodiak
40,stab,1510,Шулер
41,tech,1540,Вологда
42,tech,1642,Инфи. Ёжики
43,stab,1774,Мегаполис-Прометей
44,stab,1866,Левый берег
45,tech,1952,Дилетанты
46,unst,1955,Феникс
47,tech,2000,Спартак
48,unst,2051,Напряжены у всех на глазах
49,tech,2055,ForУМ
50,unst,2096,Автопилот
51,tech,2108,Руна
52,creat,2184,Антанта
53,tech,2283,Розовый слон
54,tech,2377,Семь пядей
55,tech,2416,Ромашка
56,tech,2442,Вертикаль
57,tech,2462,Мы
58,stab,2598,Вкруже
59,tech,2611,МГ-9
60,tech,2757,Город утраТ
61,tech,2765,Оазис
62,unst,2792,Кентавры Кронекера
63,creat,2859,La Terna
64,tech,2865,Немчиновка
65,tech,2909,Мистерия
66,tech,3125,Реноваццо
67,tech,3133,Механизм реакции
68,tech,3156,Команда Антона Мигая
69,tech,3166,Понты Пилата
70,tech,3198,Потом придумаем
71,tech,3205,Боярская дума
72,tech,3213,Дикие бозоны Хиггса
73,tech,3219,MIX
74,tech,3356,Питейные жилеты
75,tech,3465,Команда Алхазова
76,tech,3476,Псевдопептиды
77,tech,3730,Фаг лямбда
78,tech,3883,Орден Жёлтого Дятла
79,tech,3948,Нормальные герои
80,tech,3950,Мы-6
81,tech,3987,Плохие парни
