,type,team_id,current_name
0,creat,4042,Легион
1,tech,5093,ПЛП
2,tech,6810,Вёска
3,tech,7015,Няхай!
4,creat,7740,Х
5,creat,10152,"Сами пишите правильные ответы, у меня лапки"
6,tech,27254,Altavista
7,tech,27839,Оптимисты
8,creat,28458,Nabucodonosor
9,tech,37690,Вперёд
10,tech,38318,Архаика
11,creat,41351,Карбонат натрия
12,creat,42637,Левая грудь Анджелины Джоли
13,tech,42639,Миллионеры из трущоб
14,tech,43127,Green street
15,tech,43686,Верните ять
16,tech,43726,Белка-Бродяга
17,tech,44533,Alterego
18,stab,44784,ЛЭТ Ит би
19,tech,44830,Клуб арахнологов
20,creat,45470,МГТУ - Лёлик-Эболик
21,stab,46107,Winterhell
22,tech,46218,Fertis
23,weak,47012,Дитетра
24,stab,47297,МГТУ - Микст
25,unst,48359,Пьеса Горького
26,tech,48518,Сова
27,stab,48970,Рыба-мяч
28,tech,49472,Барсучий случай
29,stab,49799,Фундук Маяк
30,tech,49800,Премия Дарвина
31,stab,49814,Леонардо
32,tech,50163,Ничего не пони
33,creat,50436,Краболовы
34,stab,50691,Глагол
35,stab,50747,Это вам не это
36,tech,50905,Крамбамбуля
37,tech,51228,Ва-банк
38,tech,51411,451
39,tech,51630,Белые воротнички
40,unst,51654,РЛМ
41,unst,52041,Большой Чуковский
42,tech,52134,ПДЖ
43,tech,53697,Взрослые
44,stab,53707,Мы не знаем
45,tech,54475,Сава-Мава
46,tech,54653,ПоЛЭТелИ
47,tech,54884,Лама
48,tech,55270,МГТУ - Легионеры
49,tech,55424,Мафия бессмертна
50,stab,55530,Динозавры
51,tech,55928,Суполка
52,tech,56013,Совята
53,weak,56154,Бидоны
54,weak,56359,Любители чайка
55,tech,56451,Отверженные
56,tech,57149,Американский мальчик Дарвин
57,tech,57864,Мы просто посмотреть
58,stab,57876,Боевые Хомяки
59,tech,58461,Фонд борьбы с Конфуцием
60,stab,58583,Акуна Матата
61,tech,58745,Карпы Diem
62,creat,59183,Великий рандом
63,unst,59391,Моцнае Лёгкае
64,weak,59937,По Фрейду
65,stab,60110,Покороче
66,stab,60111,Леннон жив
67,tech,60250,Real Ток
68,weak,60251,Держим марку
69,weak,60292,Аргументы без фактов
70,weak,60293,Цветы zla
71,stab,60321,Вадим Шипачёв
72,tech,60426,Децимация
73,tech,60957,Эксперимент 2
74,creat,61022,Команда Драмарецкой
