,type,team_id,current_name
0,creat,5209,РаспыжовникЪ
1,creat,5444,Эйфью
2,creat,7864,Одушевлённые аэросани
3,tech,26712,Grodno Major Lazer
4,tech,27119,Легионеры Боливарии
5,stab,27129,50 гусей
6,tech,27254,Altavista
7,creat,28141,Детям хмель
8,unst,37923,С блэк-джеком
9,tech,38011,Имитируем сарказм
10,tech,40221,Конь-буквоед
11,tech,40348,Горячие головы
12,creat,41350,Поэзия зрелых исканий
13,tech,43300,Мамонтлошечка
14,tech,43532,Стальная ложка
15,stab,45648,NZT
16,tech,45690,Команда курильщика
17,tech,47659,The Rebranders
18,creat,48428,И тебя тоже
19,creat,50186,Подозрительные пассажиры
20,tech,50348,Орден Феликса
21,creat,51620,Автостопом по Прибалтике
22,stab,51739,Зоопарк
23,tech,55501,Семь сорок
24,creat,55957,Smart
25,stab,58832,Пегги и дудочник
26,stab,59481,Салат со Сникерсом
27,tech,59786,Апостолы Ухтомского
28,stab,60476,"Боже, как приятно"
29,stab,60477,Сто космонавтов
30,creat,60478,Мой от вет
