,type,team_id,current_name
0,tech,88,Хатни Бусел
1,tech,408,Логос-Альфа
2,tech,1794,Потому что гладиолус
3,tech,3988,Шёпот разума
4,tech,4056,Зипипикус
5,tech,4246,Слово и дело
6,tech,4975,Фикус
7,creat,7946,Ньюс-В
8,tech,7960,Кремень
9,tech,8632,Феникс
10,tech,10364,Дядька Petrick
11,tech,10367,Горцы
12,tech,27021,Клюква
13,tech,28397,Палата №3
14,tech,29548,БорисКо
15,tech,38248,SOS
16,tech,38348,Шанхайфский барс
17,creat,38910,Импульс
18,tech,38911,Йоулупукки
19,tech,39447,И о погоде
20,tech,39468,Тангенс
21,unst,40150,Ума не надо
22,tech,41816,Windows 95
23,tech,44810,ПодШФ
24,unst,45455,Poker
25,unst,45478,Сахар
26,tech,45778,Ведро
27,creat,45779,Дед Мазай и зайки
28,tech,45996,Эвфемизмы
29,tech,45997,MC
30,unst,46903,Внучата Ильича
31,tech,46951,Демоны Максвелла
32,tech,48728,11+
33,tech,48730,D4-A2
34,tech,49389,Медный KappaRoss
35,tech,51484,Палка-отвечалка
36,tech,51584,МГТУ - Зов сов
37,tech,51710,Пиксели
38,creat,51774,Горе от ума
39,tech,51871,Джоули Робертс
40,tech,51872,Poker Face
41,tech,52396,Британские учёные
42,tech,52781,Глокая куздра
43,tech,52952,Сборная Сарова
44,creat,53063,Сергиев Посад
45,tech,53200,Выборгские антресоли
46,tech,53201,Афина Паллада
47,tech,53330,Мудрый атом
48,unst,53363,Слон учёный
49,tech,53487,Плоw
50,tech,53489,Академичи
51,creat,54111,Танк
52,tech,54475,Сава-Мава
53,tech,54566,Собрание сочинений
54,creat,54889,Аннигиляция
55,tech,55002,Дунипо
56,tech,55170,Жил Висенте
57,stab,55275,Министр в городе
58,tech,55336,Драккар дураков
59,unst,55528,Двойное проникновение в логику
60,tech,55603,Тихий Гон
61,tech,55905,Snap Dragon
62,unst,55957,Smart
63,tech,55989,Смузи
64,tech,56089,Фосфор
65,tech,56258,Синдром неопределенности
66,tech,56312,Бушуа
67,tech,56584,Ситро
68,unst,56747,Скоро
69,tech,56896,ОКП
70,tech,57019,Разбудили Герцена
71,tech,57270,Опасные на связи
72,tech,57307,Дети Альцгеймера
73,tech,57351,Вне зачёта
74,tech,57917,Место в членстве
75,tech,58053,Полярный лис
76,tech,58077,Команда Бората Сагдиева
77,tech,58172,Perche Mangio
78,tech,58380,Олег не сыграл
79,unst,58410,Два капитана
80,tech,58567,Double Ять
81,unst,58672,WarSowiak
82,tech,59016,"Ну, погоди!"
83,tech,59036,Где Маша не загорала
84,stab,59446,Лётчики
85,tech,59447,Суббота
86,tech,59450,ХД
87,stab,59550,Чай после занятий
88,tech,59565,Думай выше
89,tech,59567,Масоны
90,tech,59788,Бравые любознаши
91,tech,59817,Иван Андреевич шутит
92,creat,59929,МГТУ - Свободная касса
93,tech,59963,5 озёр
94,tech,59964,Завтрашнее дно
95,tech,59965,Охота
96,stab,59967,Зачёт
97,weak,59968,Классный класс
98,weak,59969,Магический клей
99,tech,59970,Mickey Mouse
100,weak,59971,Слойка с творогом
101,tech,59972,Аквила
102,tech,59973,15 этаж
103,weak,59974,Шустрый ластик
104,tech,59975,"Вперёд, к успеху!"
105,tech,59998,Тигры в линейку
106,stab,59999,Дворец
107,tech,60041,Энтропия
108,tech,60042,Двор
109,tech,60091,Ну было и было
110,tech,60097,Унесённые Вергилием
111,tech,60105,Отборный мат
