,type,team_id,current_name
0,tech,167,Опухлики
1,tech,222,Химера
2,unst,336,Чудо в перьях
3,tech,358,43
4,creat,408,Логос-Альфа
5,tech,575,Летающий цирк
6,tech,728,КН
7,unst,856,Каспиана
8,tech,1067,Капитанская дочка
9,unst,1211,Golden Medium
10,tech,1618,МиФ
11,tech,2040,Три Икса
12,tech,2096,Автопилот
13,tech,2111,Арзамас-2004
14,stab,2115,Пси-фактор
15,tech,2345,Два капитана
16,tech,3269,Всё дело в перце
17,creat,3875,Сова при свете дня
18,creat,3985,Курортный роман
19,tech,4952,Бес капитанов
20,tech,4985,Neo
21,tech,4988,Ход конём
22,tech,4989,Нос Генерала Ковалёва
23,unst,5075,Somebody
24,tech,5396,Солнечный ветер
25,stab,6347,Круазе
26,unst,6432,Зима далеко!
27,tech,6488,Нелюди в белом
28,tech,6784,ДК им. Заратустры
29,creat,6790,Тёмный лес
30,unst,6964,ЗаПущинная наука
31,unst,7105,Sakashii na Tenshi
32,tech,7894,Мыс Li
33,tech,8315,Дельтаплан
34,tech,8358,Легион
35,tech,8424,Виталия
36,tech,8723,Дети Эйлера
37,tech,26768,УПС им. Т.Падуры
38,tech,26936,Непотерянное поколение
39,tech,27171,Белый шум
40,unst,27269,Анабасис-вектор
41,tech,27285,Команда имени Фета
42,stab,27815,Сделанные в СССР
43,tech,28226,6 к 1
44,creat,28281,А-2
45,tech,28391,Нанотролли
46,tech,29790,Черкасское FIDO
47,tech,35849,Quadro
48,unst,37690,Вперёд
49,unst,37782,Фламинго
50,stab,37871,Чечако
51,creat,38046,Субъективная реальность
52,stab,38096,12 разгневанных мужчин
53,tech,38164,МГТУ - Фабрика мыслей
54,unst,38362,Команда 31 октября
55,tech,38429,Команда пьёт
56,tech,38693,Аркашина каша
57,creat,39366,Полтавская платформа
58,tech,39427,Из Ахтырки с любовью
59,creat,39823,Gustus lusus
60,tech,40026,ЛУК
61,tech,40034,Палеография
62,creat,40038,Прометей
63,tech,40952,Мальчики мадам Ивановой
64,tech,41748,Новая кварта
65,stab,41750,Случайное явление
66,tech,42453,359
67,tech,42459,ВеЧерКом
68,tech,42729,Пунктуальность
69,tech,43002,Опережая мысли
70,tech,43042,Белая лебедь
71,creat,43266,Моя любимая команда
72,tech,43486,Хомяки
73,unst,43556,Мстители
74,unst,43656,Сонечко
75,stab,43948,СК+
76,creat,44107,Солдаты НАТО
77,creat,44585,Капитан-золотая рыбка
78,tech,45438,Верный вомбат
79,unst,45470,МГТУ - Мотыга
80,stab,45493,Безграничная гладь кота
81,unst,45495,Винный Средний
82,unst,45521,Радио Маяк
83,tech,45551,Станочницы
84,creat,45688,Стокгольмский синдром
85,tech,45777,VIP
86,unst,45779,Дед Мазай и зайки
87,tech,45807,Тайна перевала котика с боку на бок
88,tech,46014,Валькирия
89,tech,46022,Пятница
90,tech,46080,Ради шоколада
91,tech,46235,АлфаBit
92,tech,46356,Обитель добра
93,unst,46381,Кармино-бурановские бабушки
94,creat,46512,Два слова на одну букву
95,tech,46568,Дикари
96,unst,46627,Починяем примус
97,stab,46951,Демоны Максвелла
98,unst,46953,Molinos
99,unst,47005,Бонобо
100,tech,47173,Пирожок с капустой
101,tech,47243,Funtrim
102,tech,47248,Ньюфаундленд
103,tech,47267,Навигатор
104,creat,47355,MS
105,unst,48052,МГТУ etc.
106,creat,48123,CeS
107,tech,48124,Hangover
108,creat,48277,Недовольные каменщики
109,tech,48350,Бутанический сад
110,unst,48762,Но это не точно
111,tech,48769,Моя любимая клющина
112,creat,48887,Уникумы
113,tech,48942,Пушные спесцы
114,tech,48985,Роза ветров
115,unst,48997,Уэллс Фарго
116,tech,49146,28 тысяч белок
117,tech,49340,Соль
118,tech,49378,V 3D
119,tech,49442,Попытка номер ПИ
120,tech,49515,Бремя ответа
121,tech,49636,Художественный университет
122,tech,49749,"Василий Тёркин, или Туда-сюда"
123,tech,49841,И отвага
124,tech,49945,МММ
125,creat,49972,Буй
126,unst,50163,Ничего не пони
127,tech,50174,Красный пуфик
128,tech,50225,Джон Сноу
129,tech,50436,Краболовы
130,tech,50516,Маникюр для Нагльфара
131,tech,50517,Команда была стоять!
132,tech,50684,Е27
133,stab,50717,Безвольная борьба
134,tech,50823,Зайки мои
135,tech,51058,Элара
136,stab,51211,50 оттенков не смотрели
137,tech,51228,Ва-банк
138,tech,51276,Жжёный хлебушек
139,tech,51286,Бетономешалка
140,unst,51400,Онлайн
141,tech,51508,Кузнецы счастья
142,tech,51510,Титаник
143,creat,51547,БГТУ - Машина Тьюринга
144,tech,51584,МГТУ - Зов сов
145,stab,51585,Теория большого слива
146,tech,51600,Лидсингер дома и в гостях
147,tech,51630,Белые воротнички
148,tech,51654,РЛМ
149,creat,51774,Горе от ума
150,tech,51854,Primum non nocere
151,stab,51871,Джоули Робертс
152,tech,51872,Poker Face
153,tech,51955,ФТШ - секта карандаша
154,tech,51976,Ячейка Поккельса
155,tech,51995,Кто там
156,tech,51996,Немного математиков
157,tech,52023,КЛТНН
158,tech,52134,ПДЖ
159,tech,52136,Михаил Шевцов
160,tech,52275,Предпоследние
161,unst,52399,Омуль и жмых
162,creat,52414,Not Slytherin!
163,tech,52463,Территория 02
164,stab,52494,Музей интересной науки
165,stab,52628,Квинтэссенция
166,tech,52856,Сова бьен
167,tech,52958,Сосновская
168,tech,52971,Собрание
169,weak,52984,Ментоловым карпом
170,stab,53029,А кто крайний?
171,tech,53106,Кровавые пипидастры
172,tech,53151,Электрогенератор
173,stab,53158,Пантеон
174,stab,53516,6 Гигабайт
175,creat,53543,Тёртые огурцы
176,tech,53577,Корону поправь!
177,tech,53585,2016
178,weak,53651,СФ НИКИЭТ
179,tech,53667,Бред существования
180,creat,53700,Хитрый иттрий
181,creat,53707,Мы не знаем
182,tech,53909,Бритва экстрасенсов
183,stab,53974,ЦветНИК
184,tech,53990,НИИстовые
185,tech,54327,Я и диод
186,tech,54333,Домкрат Гагарина
187,unst,54347,Тайная комната-218
188,stab,54419,Колесо оборзения
189,tech,54475,Сава-Мава
190,tech,54511,Равновесие Нэша
191,tech,54613,Зненацька
192,tech,54622,Медовуха
193,tech,54687,Румба
194,tech,54884,Лама
195,tech,54889,Аннигиляция
196,tech,54912,Гвельфы и Гибеллины
197,stab,54996,Духи съеденных устриц
198,tech,55015,Lorem Ipsum
199,tech,55200,Люберецкие карлицы
200,weak,55213,Do It Again
201,tech,55257,Timmy
202,tech,55282,Команда памяти сгоревшего сентября
203,tech,55306,Шесть дыбом
204,tech,55336,Zzyzx Rd.
205,tech,55404,"Запорожцы и Лях, но это не точно"
206,tech,55472,No Name
207,weak,55530,Динозавры
208,stab,55545,Кумыс
209,stab,55603,Тихий Гон
210,tech,55647,Доктор ВОМ
211,tech,55663,Рыбки Гаусса
212,stab,55725,Обитатели тихого холма
213,stab,55726,Леди Мамбет
214,unst,55735,444
215,unst,55801,Не пензлик Магрiтта
216,stab,55994,ЖиГ
217,tech,55995,Карл
218,stab,55996,Палата №13
219,tech,56015,Да кому нужно это название
220,tech,56105,Синие дипломы
221,tech,56106,Поварова Варвара
222,tech,56108,Гоп-компания
223,unst,56125,Ареола
224,tech,56129,Неправильные пчёлы
225,tech,56156,Маршрутка до Ётунхейма
226,tech,56201,С красивым названием
227,stab,56211,Дефект бабочки
228,tech,56327,Бескомпромиссный подпольный эксперт
229,stab,56424,Мёртвые души
230,tech,56563,Сборная независимых воинов
231,stab,56583,"Шевелись, плотва"
232,tech,56584,Ситро
233,stab,56625,Каподастр
234,tech,56746,Паста Леща
235,tech,56747,Скоро
236,tech,56757,Мёртвая голова
237,creat,56807,Alter ego
238,stab,56808,Выпьем за Ратустра
239,tech,57003,1991
240,creat,57067,Гобелены с оленями
241,stab,57081,Макрософт
242,tech,57127,Эвтаназия
243,tech,57184,Мемуардеры
244,tech,57280,Склад фьючерсной свинины
245,tech,57404,Невыносимая лёгкость параолимпийского зачёта
246,stab,57436,Команда имени Магистра Джедая Йоды
247,tech,57462,Жо Нова
248,tech,57464,Пластилиновая Ворона
249,weak,57580,ТЭБИ
250,tech,57732,Не наш пакет
251,stab,57864,Мы просто посмотреть
252,unst,58029,Пиши поперёк
253,tech,58059,Бесполезные ископаемые
254,tech,58079,Парвати
255,tech,58127,Эмиль Золя угорел
256,stab,58181,Великолепная шестёрка
257,stab,58222,Узнать за 60 секунд
258,unst,58233,ДПП
259,unst,58277,Команда Телезрителей
260,tech,58299,Равнина Ильма
261,creat,58539,Я и Финч
262,creat,58562,Незнайки на Луне
263,tech,58607,ЭВР
264,stab,58638,Бунт на корабле
265,tech,58641,Свистать всех наверх!
266,stab,58694,Ми і стіл
267,creat,58726,Деньги на ветер
268,unst,58745,Карпы Diem
269,tech,58832,Пегги и дудочник
270,unst,58859,Ангара
271,stab,58860,OneГоги
272,weak,58916,Вот и Fakt
273,stab,59036,Где Маша не загорала
