,type,team_id,current_name
0,unst,84,Норманны
1,tech,157,Дети Патанджали
2,creat,168,Сборная Кирибати
3,stab,205,БН
4,creat,208,Вист!
5,tech,209,Команда Коваленко
6,tech,239,Брейнозавры
7,stab,261,Хохма
8,creat,270,Синоп
9,unst,299,Команда Гусейнова
10,creat,308,Номер 6
11,creat,316,Минус один
12,tech,317,Авось
13,tech,336,Чудо в перьях
14,stab,353,Второе дыхание
15,unst,405,Зелёный трамвай
16,stab,407,Тачанка
17,tech,575,Летающий цирк
18,tech,590,Святой листок
19,unst,641,Братья
20,unst,670,Ксеп
21,tech,1030,Сборная Бутана
22,tech,1108,Команда
23,stab,1397,Ла Скала
24,creat,1470,От Винта - Zodiak
25,stab,1510,Шулер
26,tech,1733,Суббота 13
27,tech,1799,Снова
28,tech,1841,"Пес с ним, с рейтингом"
29,stab,1952,Дилетанты
30,unst,2040,Три Икса
31,tech,2051,Напряжены у всех на глазах
32,tech,2055,ForУМ
33,tech,2298,Макароны под плинтусом
34,tech,2416,Ромашка
35,tech,2469,Puzzle
36,stab,2673,Британские учёные
37,unst,2757,Город утраТ
38,tech,2765,Оазис
39,tech,2792,Кентавры Кронекера
40,tech,2855,Оберон
41,tech,2865,Немчиновка
42,tech,3054,Лимпопо
43,unst,3133,Механизм реакции
44,tech,3156,Команда Антона Мигая
45,tech,3164,E=mc^2
46,creat,3166,Понты Пилата
47,unst,3198,Потом придумаем
48,tech,3213,Дикие бозоны Хиггса
49,creat,3301,Немезис
50,unst,3425,Бронепоезд из Ромашково
51,stab,3500,Не подарок
52,stab,3602,42
53,unst,3730,Фаг лямбда
54,tech,3875,Янтарный барбосъ
55,stab,3948,Нормальные герои
56,unst,3960,Концептуальный респект
57,stab,3993,Международец
58,unst,3994,Чердак
59,unst,4032,X-promt
60,stab,4107,Антарес
61,stab,4109,Система медузы
62,tech,4153,Сальвадор вДали
63,stab,4174,Центровые
64,tech,4246,Слово и дело
65,stab,4313,Black Label
66,tech,4621,Ливония
67,tech,4728,Браво руля!
68,unst,4789,КЗъ
69,tech,4795,Большая Берта
70,tech,4869,Птица-говорун
71,tech,4952,Бес капитанов
72,unst,4988,Ход конём
73,tech,4989,Штандарт
74,stab,5127,Братья КарамазЛовы
75,stab,5142,Арокс и Штёр
76,creat,5170,Бриз-88
77,tech,5366,23 красное
78,stab,5379,Джеронимо!
79,tech,5384,Альтернатива
80,tech,5427,Оттуда
81,stab,5455,Integro
82,tech,5517,Non-Sense
83,stab,5521,Н.И.Ш.А.
84,stab,5723,Мантисса
85,unst,5842,КиПЛ
86,stab,5858,DimTeam
87,stab,5975,Total
88,stab,6432,Зима далеко!
89,unst,6451,Шесть без козыря
90,tech,6513,Terra Incognita
91,tech,6784,ДК им. Заратустры
92,unst,6790,Тёмный лес
93,unst,6855,Несомненный скрамасакс
94,unst,6856,Зубы Суареса
95,creat,6908,Команда имени Великого Шушпанчика
96,tech,6936,Хронически разумные United
97,stab,7244,Утомлённые
98,tech,7591,Берлин Мумбай
99,creat,7718,Биркиркара
100,unst,7864,Одушевлённые аэросани
101,creat,7896,По фигу
102,tech,7939,Дежавю
103,tech,7973,Родео
104,tech,8144,Чем не пионы?
105,stab,8174,Много гитик
106,creat,8315,Дельтаплан
107,stab,8358,Легион
108,tech,26768,IQM
109,stab,26789,Флагман
110,stab,26936,Непотерянное поколение
111,stab,26956,26956
112,stab,27021,Клюква
113,tech,27089,Фордевинд
114,stab,27171,Белый шум
115,tech,27177,Призраки Коши
116,creat,27193,Дубль два
117,stab,27269,Анабасис-вектор
118,creat,27285,Команда имени Фета
119,stab,27313,Безумное чаепитие
120,unst,27448,Keisecker
121,stab,27684,Brain Art
122,tech,27766,Дурь
123,tech,28154,X-Com
124,tech,28159,Сомнительные достижения
125,tech,28599,Всё корабль всё в Артстайла минус Артстайл
126,unst,29028,Солнечный батискаф
127,tech,37582,MUSA
128,creat,37639,Тупо вата
129,unst,37690,Вперёд
130,tech,37728,Лангольеры
131,tech,37782,Фламинго
132,creat,37797,Эрудит
133,unst,37858,186 см логики
134,unst,38035,Логичная логика
135,unst,38164,МГТУ - Фабрика мыслей
136,weak,38348,Шанхайфский барс
137,unst,38362,Команда 14 января
138,creat,38429,Команда пьёт
139,stab,38723,XXX
140,tech,38993,V for Vinishko
141,stab,39018,Вова и медведь
142,stab,39228,Северное сияние
143,tech,39293,Весёлые грибы
144,tech,39599,Вшестером
145,stab,39651,Группа Ли
146,tech,39893,Billie Bob Top
147,weak,40026,ЛУК
148,stab,40038,Прометей
149,unst,40150,Ума не надо
150,stab,40190,Клинический случай
151,creat,40904,Кьяроскуро
152,tech,40952,Мальчики мадам Ивановой
153,tech,41017,Снукер
154,stab,41366,Гидрою контры убит Чаушеску
155,stab,41444,Полёт акваланга
156,stab,41816,Windows 95
157,stab,41832,Деза
158,creat,41878,Тревожные мысли
159,stab,42098,Хрящик Пандоры
160,tech,42100,Резко континентальные
161,tech,42158,Дескать
162,stab,42185,Авоська
163,stab,42195,ПриКолЭнерго
164,tech,42252,Pokerface
165,unst,42263,Румба
166,unst,42419,Охота на сов
167,unst,42483,Пахом Пихай
168,stab,42509,Альтаир
169,tech,42534,Поребрик
170,stab,42558,Savage
171,stab,42699,Фаза обратного развития
172,unst,42722,Ум-до-дыр
173,stab,42995,Сенча Вакана
174,tech,43001,Солнечный круг
175,tech,43261,Господин Б
176,stab,43274,Ad Hoc
177,unst,43300,Мамонтлошечка
178,tech,43432,Есть восемь ножек
179,creat,43486,Хомяки
180,unst,43521,Барышни и хулиганы
181,unst,43790,Луна-Парк
182,stab,44012,Зигзаг
183,creat,44104,Альтаир
184,tech,44107,Триумфальная лапка
185,unst,44212,Зелёный индийский
186,tech,44680,Bone Shredder
187,stab,45304,МГТУ - Беспощадные
188,creat,45349,Полосатая неясыть
189,creat,45438,Вомби-апокалипсис
190,unst,45473,Neotoma
191,tech,45495,Винный Средний
192,tech,45541,Станция Курская
193,unst,45560,Тропик Рака
194,unst,45599,Jazz
195,stab,46022,Пятница
196,stab,46028,Почти не думаем
197,creat,46080,Ради шоколада
198,tech,46319,Квазар
199,creat,46356,Jus Naturale
200,stab,46381,Разведка боём
201,stab,46897,Карл Дитрих
202,tech,46978,Пикачу
203,stab,47173,Пирожок с капустой
204,stab,47248,Ньюфаундленд
205,unst,47425,Полёт нормальный
206,stab,48043,Посадка с натягом
207,tech,48092,Всадники Тамблвида
208,tech,48124,Hangover
209,stab,48278,Пятая колонка
210,stab,48325,ИЖ Юпитер 5
211,stab,48518,Сова
212,creat,48762,Но это не точно
213,unst,48942,Пушные спесцы
214,weak,49020,Астрологические ёжики
215,creat,49225,Ничоси
216,stab,49419,РСМ
217,tech,49682,Силовой элемент бампера
218,creat,49804,Борский корабел
219,tech,49945,МММ
220,unst,50000,Алые паруса
221,tech,50088,White eagles
222,tech,50163,Ничего не пони
223,stab,50174,Красный пуфик
224,tech,50386,Fight Club
225,tech,50436,Краболовы
226,weak,50550,МГТУ - С кем не бывает
227,weak,50674,Самопровозглашённые самозванцы
228,stab,50676,Понаехали
229,stab,50684,Е27
230,tech,50807,Орден иллюминаторов
231,stab,50821,Собакусъел
