,type,team_id,current_name
0,tech,2,Афина
1,stab,55,Мираж
2,tech,84,Норманны
3,stab,188,Команда Губанова
4,tech,216,Команда Затуловского
5,tech,243,Команда Касумова
6,creat,251,Пентиум
7,stab,299,Команда Гусейнова
8,creat,316,Минус один
9,stab,640,Перезагрузка
10,tech,641,Братья
11,tech,642,Кипарис
12,stab,662,El dorado
13,stab,670,Ксеп
14,stab,718,Middle
15,unst,1223,Ва-банк
16,tech,1966,Веретено
17,tech,2051,Напряжены у всех на глазах
18,stab,2416,Ромашка
19,tech,2462,Мы
20,unst,3133,Механизм реакции
21,tech,3166,Понты Пилата
22,tech,3465,Команда Алхазова
23,tech,4032,X-promt
24,tech,4621,Ливония
25,stab,5842,КиПЛ
26,tech,5858,DimTeam
27,tech,6074,Brainstorm
28,creat,6075,Слон в удаве
29,creat,6198,Gambler
30,creat,6790,Тёмный лес
31,unst,6936,Хронически разумные United
32,tech,26956,Приматы
33,tech,37488,Эрудиты
34,unst,37797,Эрудит
35,stab,38145,Каспий
36,tech,38917,Кузинатра
37,tech,38993,V for Vinishko
38,tech,40904,Кьяроскуро
39,creat,41492,Бедлам
40,stab,42100,Резко континентальные
41,stab,42364,Зенит
42,stab,42483,Пахом Пихай
43,tech,44012,Зигзаг
44,tech,45367,Гвардия
45,creat,45556,Рабочее название
46,unst,45599,Jazz
47,stab,47005,Бонобо
48,stab,48593,Giper-Turbo
49,stab,48869,"2,5 человека"
50,stab,49225,Ничоси
51,creat,49804,Борский корабел
52,tech,51253,Жмурки
53,stab,52701,Сборная ВКЛ
54,tech,53052,Эрликон
55,stab,53075,ВНИИА
56,stab,53485,МТС
57,tech,53838,Полёт Навигатора
58,unst,54613,Зненацька
59,unst,55283,Пахлава глупости
60,tech,56081,Глеб Шишкин
61,tech,56474,Горский винодел
62,creat,56664,Арагаст
63,stab,58077,Команда Бората Сагдиева
64,stab,58478,Quantum
65,tech,59456,Опять двойка
66,tech,59701,Сборная МФЦА
67,stab,59715,Команда Айзады Токтогуловой
68,tech,60840,Chgk online
