,type,team_id,current_name
0,stab,316,Минус один
1,tech,1799,Снова
2,creat,2040,Три Икса
3,tech,5681,Имени трамвайного билетика
4,stab,6432,Зима далеко!
5,tech,8148,6 LITroff
6,unst,37690,Вперёд
7,tech,37762,Сам-Бука
8,tech,39018,Вова и медведь
9,unst,41816,Windows 95
10,tech,44726,Катарсис
11,creat,44830,Клуб арахнологов
12,creat,45455,Poker
13,stab,46550,Ханаанский бальзам
14,tech,47005,Бонобо
15,stab,47006,Авесто
16,tech,47297,МГТУ - Микст
17,creat,47399,Домино
18,tech,48502,Сучья
19,tech,48769,Моя любимая клющина
20,stab,49442,Попытка номер ПИ
21,stab,49796,Жить хорошо
22,tech,50163,Ничего не пони
23,tech,50436,Грегори хаос
24,tech,51882,Синусоида
25,stab,52537,Перекрёсток
26,stab,53158,Пантеон
27,stab,53585,2016
28,tech,54277,Эволюция
29,tech,54475,Сава-Мава
30,tech,54889,Аннигиляция
31,creat,55270,МГТУ - Легионеры
32,unst,55474,Кубик Нубика
33,tech,55655,Во вторник сможем
34,creat,58071,ЧГКЧП
35,creat,58572,Чук и Гек
36,unst,58832,Пегги и дудочник
37,unst,59074,Команда угандской интеллигенции
38,tech,59496,Штамм в паспорте
39,creat,59589,Фишка
40,stab,59640,Асоциал-демократы
41,unst,59683,Форс-мажоры
42,creat,59829,Плотоядные пауки
43,stab,61629,Мафия в городе
44,stab,61895,Аполлоны
45,creat,62070,Alt-15
46,tech,62108,Прыжок мангуста
47,stab,62653,Всадники Апокалипсиса
48,weak,62707,Пушечное мясо
49,creat,63504,Стол1
50,creat,63505,Стол2
51,stab,63522,Сборная Трезвых Поросят
52,stab,63525,Адреналин
53,weak,63551,Esi pirmais
54,tech,63568,Сассуоло
