,type,team_id,current_name
0,tech,6044,Emporterus
1,creat,44527,Баги Мёбиуса
2,creat,44830,Клуб арахнологов
3,unst,49964,Bear in mind
4,creat,51584,МГТУ - Зов сов
5,unst,54475,Сава-Мава
6,stab,55310,Бабушки в животе
7,tech,56211,Невыносимая лёгкость ЧГК
8,creat,56563,Сборная независимых воинов
9,tech,57997,Формула 409
10,unst,58071,ЧГКЧП
11,creat,58377,ln1
12,stab,58733,Кочан или некочан
13,tech,59010,Сенат и граждане Чипикова
14,unst,59496,Штамм в паспорте
15,tech,61022,Команда Драмарецкой
16,stab,61083,От факта до завтрака
