,type,team_id,current_name
0,tech,13,Дельта фи
1,creat,39,Пилигрим
2,tech,63,В-Ч-Ж
3,tech,66,Ультиматум
4,stab,84,Норманны
5,tech,141,Глюк
6,stab,157,Дети Патанджали
7,unst,188,Команда Губанова
8,tech,205,БН
9,tech,209,Команда Коваленко
10,creat,218,Синий лев
11,unst,222,Химера
12,tech,239,Брейнозавры
13,unst,245,Айастан
14,tech,263,Вспомнить всё
15,tech,266,Орден Водяной Вороны
16,tech,270,Синоп
17,unst,312,Социал-демократы
18,creat,316,Минус один
19,tech,338,Энергия
20,tech,405,Зелёный трамвай
21,stab,407,Тачанка
22,tech,416,Потанинцы
23,tech,420,Удача
24,tech,477,Архимед
25,tech,481,Не вопрос
26,tech,510,Импульс
27,tech,559,Интер
28,tech,575,Летающий цирк
29,unst,590,Святой листок
30,stab,645,42
31,stab,662,El dorado
32,unst,667,Северный олень
33,creat,718,Middle
34,creat,725,Поморы
35,unst,766,Северная корона
36,stab,767,Томатный сок
37,tech,791,Дилемма
38,creat,815,Брюссельские
39,unst,856,Каспиана
40,tech,928,ОМ
41,tech,948,Мудрый Гудвин
42,stab,1021,Интермедия
43,tech,1067,Капитанская дочка
44,tech,1108,Команда
45,stab,1132,Время
46,stab,1223,Ва-банк
47,tech,1337,Alta vista
48,creat,1375,New-реанимация
49,creat,1522,Ностальгия по свободе
50,tech,1540,Вологда
51,stab,1541,Пионеры ЭКЗ
52,unst,1738,Форс-мажор
53,creat,1903,ААА
54,tech,1935,Зелёный свет
55,tech,2040,Три Икса
56,tech,2055,ForУМ
57,unst,2059,Dixi
58,tech,2076,РИФ
59,tech,2096,Автопилот
60,tech,2108,Руна
61,creat,2111,Арзамас-2004
62,weak,2115,Пси-фактор
63,creat,2239,Астра
64,unst,2298,Макароны под плинтусом
65,stab,2308,Бункер
66,creat,2318,Алтын Асыр
67,tech,2345,Два капитана
68,tech,2421,МММ
69,tech,2462,Мы
70,tech,2469,Puzzle
71,unst,2539,Банановая кожура
72,tech,2611,МГ-9
73,tech,2757,Город утраТ
74,tech,2765,Оазис
75,tech,2824,Саветум
76,tech,2826,6 из 45
77,unst,2842,Корпорация монстров
78,tech,2855,Оберон
79,tech,2909,Мистерия
80,stab,3054,Лимпопо
81,tech,3149,Приматы
82,creat,3150,Гелиос
83,tech,3154,Основной инстинкт
84,tech,3156,Команда Антона Мигая
85,tech,3166,Понты Пилата
86,tech,3168,Физматрица
87,tech,3173,Пуззли
88,unst,3198,Потом придумаем
89,tech,3213,Дикие бозоны Хиггса
90,tech,3219,MIX
91,stab,3465,Лавка дона Мазоха
92,stab,3500,Не подарок
93,stab,3730,Фаг лямбда
94,unst,3875,"Сова, пробудившаяся от беспокойного сна"
95,stab,3951,Eclipse
96,creat,3993,Международец
97,creat,3994,Чердак
98,tech,4003,СО14
99,tech,4011,Гладиолус
100,tech,4032,X-promt
101,tech,4050,Лузеро
102,creat,4109,Кутилы
103,tech,4130,Как-то так
104,tech,4146,Пи квадрат
105,tech,4156,7Hz
106,tech,4228,Выпь
107,weak,4237,Градус
108,stab,4246,Слово и дело
109,tech,4252,Ять
110,creat,4254,Ватаситати
111,weak,4268,Оптимисты
112,creat,4309,Семёрочка
113,tech,4313,Black Label
114,unst,4405,Эдельвейс
115,creat,4477,Пользование лифтом запрещено
116,stab,4621,Ливония
117,stab,4622,Спонсора.net
118,weak,4631,Animals
119,creat,4659,Генераторы идей
120,unst,4660,Эврика
121,creat,4682,Летучие гаванцы
122,creat,4718,Inside
123,stab,4728,Браво руля!
124,creat,4795,Большая Берта
125,unst,4822,Беспредел
126,stab,4851,Отнюдь
127,tech,4885,Троянский конь
128,creat,4892,Примус
129,tech,4952,Бес капитанов
130,tech,4957,Особое мнение
131,unst,4975,Фикус
132,tech,5075,Somebody
133,tech,5093,ПЛП
134,tech,5141,НУИХ
135,weak,5205,Мафия
136,stab,5350,Импульс
137,tech,5366,23 красное
138,creat,5370,Стратиг
139,stab,5379,Джеронимо!
140,creat,5384,Альтернатива
141,tech,5396,Солнечный ветер
142,stab,5397,Ворона и Медведы
143,unst,5416,Aspers
144,tech,5427,Оттуда
145,creat,5517,Non-Sense
146,creat,5537,ТТМ
147,stab,5572,Братья по разуму
148,unst,5591,КЕБиК
149,tech,5612,Вредные ископаемые
150,unst,5613,Синяя ветка
151,tech,5667,Не придумали
152,tech,5668,Радиан+
153,tech,5708,Второй фронт
154,stab,5842,КиПЛ
155,tech,5908,Альдебараны
156,stab,5927,Весёлый боцман
157,unst,5975,Total
158,tech,5985,Кот и компания
159,creat,6055,ДНК
160,tech,6074,Brainstorm
161,creat,6075,Слон в удаве
162,creat,6143,Фракталы
163,unst,6178,Карт бланш
164,unst,6193,Енотики-7
165,creat,6260,Dream Team
166,tech,6364,Акулы пера
167,tech,6387,Клевер
168,tech,6426,Гвоздь
169,tech,6432,Зима далеко!
170,unst,6451,Шесть без козыря
171,tech,6481,Симулируем сарказм
172,tech,6513,Terra Incognita
173,stab,6521,Эверест
174,tech,6562,Авалон
175,unst,6647,Одиссея
176,creat,6651,Жрецы Хамона
177,creat,6730,Клан КП
178,creat,6767,Барокамера-люкс
179,tech,6790,Тёмный лес
180,tech,6855,Несомненный скрамасакс
181,tech,6856,Зубы Суареса
182,tech,6908,Команда имени Великого Шушпанчика
183,tech,6964,ЗаПущинная наука
184,stab,6987,Ктулху
185,tech,7039,Aurora Borealis
186,weak,7060,Элита
187,stab,7153,MD5
188,tech,7233,СМИ
189,tech,7567,ЁПРСТейка
190,creat,7579,МПЗТ
191,creat,7591,Берлин Мумбай
192,tech,7710,Не забуду танковую школу
193,tech,7740,Х
194,unst,7864,Одушевлённые аэросани
195,creat,7894,Мыс Li
196,tech,7904,Балаган леммингов
