,type,team_id,current_name
0,tech,227,Каррамба
1,creat,308,Номер 6
2,tech,316,Минус один
3,tech,317,Авось
4,creat,1021,Интермедия
5,tech,1903,ААА
6,creat,2376,Мы
7,stab,3133,Механизм реакции
8,tech,3213,Дикие бозоны Хиггса
9,tech,4989,Штандарт
10,tech,5985,Кот и компания
11,tech,6088,Марклар
12,tech,6513,Terra Incognita
13,unst,7544,ТПРУНЯ
14,creat,27130,Тануна Х
15,tech,27161,Хохлома
16,stab,27269,Анабасис куёт
17,unst,27448,Keisecker
18,tech,28571,Satori
19,tech,37782,Фламинго
20,tech,38189,Когито
21,tech,39018,Вова и медведь
22,tech,40247,Эти две и йети
23,tech,40961,Неужели
24,tech,43486,Хомяки
25,tech,44012,Зигзаг
26,stab,45893,МГТУ - Пара Ноя
27,unst,46014,Валькирия
28,stab,46673,Катарсис
29,tech,48062,Уже да
30,tech,48455,Talk-n-text
31,tech,49419,РСМ
32,tech,49454,ТМИ
33,tech,50821,Собакусъел
34,tech,50934,Фан-клуб Дениски Гармаша
35,unst,51460,Фронда
36,unst,51764,"Выходит, а за ним медведь"
37,tech,52275,Предпоследние
38,creat,52397,Индиго
39,stab,52592,Пони-Кони
40,tech,53714,Постмодернистское название
41,tech,53904,White Eaglets
42,unst,54613,Зненацька
43,stab,55200,Люберецкие карлицы
44,stab,55549,Кот Жрёдингера
45,stab,55611,Троянский конь
46,stab,56191,Атака короеда
47,tech,56373,Кубалибра
48,tech,56757,Мёртвая голова
49,tech,57404,Невыносимая лёгкость карело-минского этноса
50,stab,58354,Монти Пайтон
51,tech,58674,Боевые бойцы
52,stab,59087,Вавилонская баньши
53,stab,59320,Сандали Даля
54,stab,59474,Кайрос
55,tech,59482,МГТУ - Машина Хайпа
56,weak,59494,Алеси Мухины
57,tech,59495,ООО Моя оборона
58,stab,59496,Штамм в паспорте
59,creat,59507,Тайнохранилище
