,type,team_id,current_name
0,tech,353,Второе дыхание
1,tech,670,Ксеп
2,tech,1030,Сборная Бутана
3,unst,2040,Три Икса
4,stab,4032,X-promt
5,tech,5898,Тангородрим
6,tech,7973,Родео
7,unst,8355,Сигма Омега Дельта
8,unst,27219,Детский сад
9,stab,27684,Brain Art
10,stab,28599,Такие дела
11,creat,37797,Эрудит
12,stab,38348,Шанхайфский барс
13,tech,38993,V for Vinishko
14,tech,42538,Волшебные звёзды 7
15,creat,43521,Барышни и хулиганы
16,weak,44651,Пушистики
17,stab,51347,Нейтрончики
18,stab,51456,Эбола
19,tech,53904,White Eaglets
20,tech,55270,МГТУ - Легионеры
21,tech,55842,Стрекозы атакуют самолёт
22,tech,55924,Мятый всадник Апокалипсиса
23,tech,56765,Лабытнаги
24,creat,58733,Кочан или некочан
25,tech,58832,В Аркадии проездом
26,stab,59456,Опять двойка
27,unst,59811,Глокая Куздра
28,weak,60225,Мои маленькие морковочки
29,weak,63281,Кодекс
30,stab,63286,Другая КПЕ
