,type,team_id,current_name
0,tech,358,43
1,creat,487,Огуз
2,tech,2065,Сирин
3,creat,2111,Арзамас-2004
4,creat,2462,Мы
5,tech,3586,Noname
6,tech,5075,Somebody
7,stab,5455,Integro
8,tech,6178,Карт бланш
9,unst,7844,Ситхи Иеговы
10,unst,7864,Одушевлённые аэросани
11,tech,7896,По фигу
12,tech,8015,Атараксия
13,tech,8219,Медвежуть
14,tech,26712,Микрополип Тихон
15,unst,27129,Сенат и граждане Маската
16,tech,27873,Смайл скептик
17,unst,37858,Занавпрогичездипяс
18,unst,41350,Стиль мотылька
19,tech,42100,Резко континентальные
20,tech,42264,Пень
21,tech,42509,Альтаир
22,creat,42538,Волшебные звёзды 7
23,tech,42558,Savage
24,tech,43002,Опережая мысли
25,tech,43300,Мамонтлошечка
26,tech,44012,Зигзаг
27,tech,44107,Триумфальная лапка
28,unst,45560,Тропик Рака
29,tech,46022,Пятница
30,tech,46356,Jus Naturale
31,unst,46381,Разведка боём
32,creat,46953,Molinos
33,tech,47284,Цианид калия
34,tech,48054,Budlight
35,tech,48062,Уже да
36,tech,48277,Недовольные каменщики
37,tech,48762,Но это не точно
38,tech,49636,Художественный университет
39,stab,49804,Борский корабел
40,tech,49964,Bear in mind
41,tech,50088,White eagles
42,tech,50163,Ничего не пони
43,tech,50186,Подозрительные пассажиры
44,unst,50435,Эйяфьядлайёкудль
45,stab,50691,Дружба - это чудо
46,tech,50821,Собакусъел
47,tech,51276,Жжёный хлебушек
48,tech,51451,Овечка в доле
49,tech,51508,Кузнецы счастья
50,tech,51510,Титаник
51,creat,51654,РЛМ
52,stab,51710,Пиксели
53,tech,52856,Сова бьен
54,creat,53097,Беспорядочные интеллектуальные связи
55,tech,53106,Кровавые пипидастры
56,unst,53667,Бред существования
57,weak,53707,Мы не знаем
58,stab,53896,Квадратный чёрный стол
59,tech,54511,Равновесие Нэша
60,tech,54517,Дичь
61,tech,54861,Сборная Ставропольского края
62,tech,54884,Лама
63,tech,55015,Lorem Ipsum
64,stab,55200,Люберецкие карлицы
65,unst,55306,Шесть дыбом
66,tech,55375,Tulechka
67,tech,55663,Рыбки Гаусса
68,tech,56014,Шутконос
69,unst,56116,Гойя. Росомаха обнаженная
70,weak,56359,Любители чайка
71,tech,56628,Капитанская рубка
72,creat,56747,Скоро
73,tech,56925,Масоны-рептилоиды
74,tech,57022,Улица Марата
75,tech,57676,Московская сборка
76,tech,58377,ln1
77,tech,58726,Деньги на ветер
78,tech,58832,Великий Лебовски
79,unst,59419,Кудрявчик и Вахривка
80,tech,59482,МГТУ - Машина Хайпа
81,unst,59920,Клуб 512
82,unst,60005,Адам у них намок
83,tech,61447,Калининград-Адлер
84,tech,61920,БСМП
85,tech,62116,Birlik
86,creat,62400,Gulyanochka
87,stab,62644,Ход конём
88,stab,62868,Бесплодные усилия любви к Мерзлякову
89,tech,63357,Нур team
90,stab,63597,Lucky Strike
91,tech,64117,Бюджет
92,tech,64129,Йота Лайт
93,stab,64840,ЧГКЧП2
94,tech,64861,Рислинг
95,tech,64902,Хан Соло
96,unst,64904,Кхмерский заяц
97,tech,64932,Крокодил Данди
98,tech,64973,Жёлтая Резиновая Уточка
