,type,team_id,current_name
0,tech,1154,Самосвал
1,tech,3988,Шёпот разума
2,unst,4056,Зипипикус
3,tech,5078,Устать за 60 секунд
4,tech,46903,Внучата Ильича
5,weak,48728,11+
6,tech,48730,D4-A2
7,unst,53200,Выборгские антресоли
8,weak,53203,Вместе весело
9,unst,53363,Слон учёный
10,weak,54566,Собрание сочинений
11,weak,55905,Snap Dragon
12,unst,55989,Смузи
13,unst,56312,Бушуа
14,tech,57019,Разбудили Герцена
15,weak,59565,Думай выше
16,weak,59566,Иксы
17,tech,59567,Масоны
18,creat,60334,Диванные аналитики
