,type,team_id,current_name
0,tech,2876,Кедр
1,tech,6013,Клио
2,tech,7562,Импульс
3,tech,26739,Апофис
4,tech,26869,Регион 03
5,tech,27380,Untitled
6,stab,38810,Мозгокруты
7,tech,41818,Сборная СССР
8,creat,43533,Умники
9,tech,45448,Паскаль-1
10,tech,45470,МГТУ - Лёлик-Эболик
11,stab,45570,Пёсики-бурбёсики
12,tech,45690,Бледность Ленина
13,unst,47113,Prunus Armeniaca
14,creat,47273,Black Jack
15,unst,47306,Quizofrenics
16,unst,48539,Всё включено ТЭЛ
17,tech,48546,Брэйнсистеллар
18,tech,49151,Жёлтая подводная лодка
19,tech,49297,"Ура, товарищи!"
20,tech,49541,ZOG
21,tech,49597,Serious Sam
22,tech,49706,Шестое чувство
23,tech,50297,Лунный свет
24,tech,50742,Beatlam
25,tech,50905,Без ансамбля
26,unst,51059,Икота у кота
27,tech,51221,Бобры
28,unst,51554,Утро в запретном лесу
29,tech,51574,Всё по-русски
30,tech,51584,МГТУ - Зов сов
31,unst,51585,Теория большого слива
32,tech,51597,Проба грунта
33,stab,51620,Автостопом по Прибалтике
34,tech,51710,Пиксели
35,tech,51716,Единая империя
36,tech,51777,Учись упорно
37,creat,52425,Стакан
38,tech,52432,Раненый доммкрат
39,tech,52628,Квинтэссенция
40,tech,52703,Азазелло
41,tech,52912,КИТы
42,tech,52913,Древние греки
43,unst,52918,Мишки любого размера
44,tech,52978,Забайкальские муравьи
45,tech,53214,Пятый элемент
46,tech,53536,La Tank
47,tech,53693,Частный случай
48,tech,53810,Однако
49,unst,53913,Рождённые побеждать
50,creat,54094,Активная зона Удомля
51,creat,54380,42 градуса по Фаренгейту
52,tech,54382,Изи Кафка
53,tech,54475,Сава-Мава
54,stab,54505,Эврика
55,tech,54591,3D&Co
56,tech,55213,Do It Again
57,tech,55229,Deleted
58,tech,55287,Гелиос
59,tech,55302,86-е мартобря
60,tech,55328,Скороговорка по Фрейду
61,tech,55396,Нежная нежность
62,tech,55438,Вундеркинды
63,unst,55439,Триада
64,tech,55545,Кумыс
65,tech,55675,Советская инквизиция
66,tech,55681,Подлива
