,type,team_id,current_name
0,tech,194,Десятый вал
1,tech,208,Вист!
2,tech,261,Хохма
3,tech,334,Чеширский конь
4,creat,580,Крутая извилина
5,stab,641,Братья
6,unst,642,Кипарис
7,unst,1014,Ла Гвардия
8,stab,1642,Инфи. Ёжики
9,unst,1952,Дилетанты
10,creat,3933,Иерусалимские хроники
11,stab,4075,Эволюция
12,unst,4869,Птица-говорун
13,tech,5645,Вопросительный знак
14,tech,7592,"Это мы, опилки!"
15,creat,41832,Деза
16,tech,46099,Команда Дмитрия Слоуща
17,tech,50386,Fight Club
18,creat,54557,Плюс 1
19,creat,57144,Выдра в гетрах
