,type,team_id,current_name
0,creat,38598,Сборная Денвера
1,tech,40026,ЛУК
2,stab,42699,Фаза обратного развития
3,stab,46675,Фемистоклиус
4,tech,47173,Пирожок с капустой
5,stab,48124,Hangover
6,tech,48762,Кондуктор призывает
7,tech,50550,МГТУ - С кем не бывает
8,creat,50684,Е27
9,stab,50747,Это вам не это
10,creat,51228,Ва-банк
11,tech,51402,Альянс света
12,stab,51451,Овечка в доле
13,tech,51630,Белые воротнички
14,creat,51654,РЛМ
15,stab,52507,Серые ВКЛеточку
16,unst,53577,Корону поправь!
17,weak,53707,Мы не знаем
18,stab,54284,Бесславные у ёлки
19,stab,54475,Сава-Мава
20,tech,54861,Сборная Ставропольского края
21,tech,55015,Lorem Ipsum
22,unst,55270,МГТУ - Легионеры
23,creat,55837,Объекты всемирного наследия Ионеско
24,tech,56013,Совята
25,weak,56359,Любители чайка
26,tech,56563,Сборная независимых воинов
27,weak,57127,Эвтаназия
28,tech,57280,Склад фьючерсной свинины
29,creat,57404,Невыносимая легкость детских страхов в фотографиро
30,tech,57691,Артём против
31,tech,58832,Тильтонский орден
32,unst,59641,Восточное экспрессо
33,stab,61055,Old Town
34,stab,61056,Радиоактивные масоны
35,tech,62049,Блэд
36,weak,62371,Los Pandos
37,creat,62889,Антиутопия
38,tech,63952,Естественный отбор
39,unst,64782,Тёмные силы нас злобно гнетут
